firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
29079,26818,26818,0,40,131,0,0,29,127,2150000,0,2,0,84,0,80,0,0,0,85,0,11,1,51,27,85,82,0,0,0,91,9,0,62,15,86,88,6,0,85,82,252001,87,2030,80,89,48,0,-1,4,2022,87,84,0,177,1,0,18,71,1,142400,16,0,0,90,77,88,73400332,0,72,1,2,0,128,77,0,6235,14,58,4,-1,86,85,3,0,0,0,0,81,84,86,74,0,-1,0,2,12,2,0,1,0,26,160432,0,0,12,1,0,5,66,3,0,88,6235,0,9,0,3,0,84,2,0,88,500,4,0,4,0,2,0,0,0,0,0,2,0,84,61,0,-1,80,0,0,1
12297,21929,21929,0,0,40,0,0,125,129,1360000,0,13,287,83,0,84,0,0,0,84,0,86,1,42,27,75,71,0,0,0,78,6,0,44,0,81,86,7,0,86,79,242101,83,2030,86,88,36,0,-1,0,2022,86,86,0,175,1,0,12,74,3,144090,16,0,0,86,77,79,1410,0,73,0,2,0,2097152,80,0,6975,12,45,4,-1,84,78,3,0,0,0,0,73,89,82,58,0,-1,0,1,5,1,0,1,0,0,160159,0,0,46,1,0,4,68,3,0,86,6975,0,7,0,2,0,81,2,0,86,500,3,0,4,0,1,0,0,0,0,0,1,1,87,48,0,-1,70,0,0,3
31351,11757,11757,0,0,0,0,0,13,111,1450401,0,3,27,52,0,59,0,0,0,46,0,6,1,91,-1,75,59,0,0,0,40,13,0,89,15,52,88,6,0,84,88,240101,54,2030,43,54,88,0,-1,0,2017,64,81,0,189,0,0,-1,86,1,144660,5,0,0,73,85,63,269238288,0,87,1,2,0,131072,56,0,7289,6,90,4,-1,81,31,2,0,0,0,0,85,83,65,85,0,-1,0,1,10,3,0,1,0,0,160432,0,0,14,1,0,3,81,2,0,82,7289,0,10,0,2,4096,48,6,0,88,500,3,0,2,0,1,0,0,0,0,0,290,0,82,91,0,-1,55,0,0,0
15171,7895,7895,0,0,0,0,0,44,142,60000,0,3,0,68,0,86,0,0,0,87,0,87,0,31,-1,54,86,0,0,0,78,13,0,30,15,73,86,14,0,85,88,242101,79,2030,90,85,30,0,-1,1,2015,85,86,0,184,1,0,-1,74,1,143439,25,0,0,84,70,83,97,0,78,0,2,0,16,81,0,7512,10,36,4,-1,71,64,3,0,0,0,0,48,86,70,88,0,-1,0,1,10,3,0,1,0,16,160432,0,0,52,1,0,4,84,3,0,76,7512,0,13,0,3,0,86,3,0,86,500,3,0,0,0,1,0,27,0,0,0,2,0,86,29,1,-1,83,3,0,3
20901,9682,9682,0,0,43,0,0,25,132,2120000,0,3,289,78,1,83,0,0,0,86,0,37,1,42,25,73,93,2,0,0,84,10,0,43,15,78,86,15,2,86,81,242101,85,2030,87,84,36,0,-1,0,2000,85,89,0,173,0,0,12,64,3,145873,18,0,0,87,70,84,2097282,0,73,0,2,0,4194304,83,0,7743,9,46,4,-1,85,80,3,0,0,0,0,65,88,81,70,0,-1,0,1,7,3,0,1,0,0,160444,0,0,95,1,0,4,65,3,0,85,7743,0,8,0,2,0,86,3,0,86,502,2,0,0,0,1,0,0,0,17,0,2,0,89,47,2,-1,82,0,0,0
2064,29711,29711,0,0,0,0,0,116,120,120103,0,6,0,92,0,83,0,0,0,85,0,12,1,67,-1,94,89,0,0,0,83,5,0,77,0,88,90,5,0,93,94,242101,94,2030,76,89,64,0,-1,0,2510,89,72,0,177,1,0,10,64,3,144853,14,0,0,93,66,79,20980232,0,67,0,2,0,1024,75,0,7763,5,69,5,-1,94,94,4,0,0,0,0,53,74,93,56,0,-1,0,1,5,3,0,1,0,0,160432,0,0,27,1,0,4,57,5,0,83,7763,0,5,0,2,512,79,3,0,90,501,1,0,2,0,1,0,0,0,15,0,1,1,73,72,0,-1,77,0,0,0
36591,31806,31805,0,0,21,0,0,25,131,2290000,0,6,0,84,1,85,0,0,0,78,0,99,3,58,14,86,77,0,0,0,78,14,0,55,18,83,86,13,0,86,86,242101,88,2030,83,88,54,0,-1,0,2001,88,82,0,178,1,0,12,63,2,145357,18,0,0,89,69,83,1051010,0,67,0,2,0,8192,86,0,8473,6,57,4,-1,89,76,3,0,0,0,0,72,85,86,54,0,-1,0,0,11,10,0,1,0,9,160921,0,0,12,1,0,3,67,3,0,79,8473,0,11,0,2,0,81,2,0,86,503,3,0,4,0,1,0,16,0,9,0,1,0,83,58,0,-1,72,1,0,6
32576,11148,11148,0,0,0,0,0,42,141,1140401,1,0,243,79,1,87,0,0,0,91,0,60,4,39,-1,69,88,0,0,0,88,7,0,41,15,75,89,12,44,92,91,240101,82,2030,93,87,34,0,-1,0,1015,87,92,0,179,1,0,-1,78,2,145514,25,0,0,88,80,88,5244993,0,75,0,2,0,33554432,80,0,9676,11,45,5,-1,82,83,3,0,0,0,0,75,92,79,81,0,-1,0,1,10,9,0,1,0,0,160432,0,0,103,1,0,4,88,4,0,87,9676,0,13,0,3,0,90,8,0,89,500,4,0,1,0,4,0,0,0,0,0,1,0,92,45,0,-1,87,0,0,0
32048,40718,40678,0,0,0,0,0,0,142,30000,0,3,0,77,0,73,0,0,0,89,0,69,4,37,-1,56,85,1,0,0,79,11,0,31,14,70,89,9,41,92,83,242101,69,2030,94,82,31,0,-1,1,2022,83,84,0,188,1,0,-1,83,1,143801,25,0,0,87,80,90,538968115,0,80,1,2,0,4194304,71,0,10264,5,38,5,-1,79,74,2,0,0,0,0,76,83,71,87,0,-1,0,1,15,3,1,1,0,16,160432,0,0,34,1,0,3,77,4,0,78,10264,0,7,0,2,0,89,2,0,89,501,4,0,4,0,1,0,0,0,14,0,5,0,84,28,17,-1,91,0,0,3
39090,15179,39086,39086,0,31,0,0,116,121,2190000,0,0,287,83,1,87,0,0,0,91,0,190,0,68,18,93,76,2,0,0,84,5,0,84,15,87,91,9,0,93,95,242101,95,2030,75,90,64,0,-1,0,4005,91,79,0,170,1,0,10,68,2,145104,14,0,0,94,70,80,16787328,0,67,0,2,0,2048,92,0,10535,12,69,5,-1,95,84,3,0,0,0,0,55,82,92,47,0,-1,0,0,8,9,0,1,0,0,160432,0,0,45,1,0,3,60,5,0,88,10535,0,5,0,2,512,78,3,0,91,500,2,0,0,0,1,0,0,0,0,0,8,0,80,70,0,-1,67,0,0,0
2127,33771,33771,0,0,0,0,0,136,141,60000,0,5,0,88,0,79,0,0,0,92,0,16,1,32,-1,64,85,0,0,0,87,14,0,37,15,62,88,5,0,86,83,242101,75,2030,91,87,29,0,-1,0,3505,85,87,0,183,1,0,23,77,1,143891,25,0,0,84,73,90,2097217,0,72,0,2,0,4,77,0,13128,7,35,4,-1,73,88,2,0,0,0,0,60,84,71,84,0,-1,2,1,6,3,0,1,0,0,160432,0,0,49,1,0,4,84,3,0,75,13128,0,13,1,2,0,90,2,0,88,500,2,0,0,0,1,0,0,0,0,0,2,2,86,23,3,-1,86,0,0,6
34937,13123,13123,0,0,116,0,0,21,118,2010000,0,6,0,82,1,70,0,0,0,86,0,75,3,77,-1,93,83,0,0,0,93,13,0,74,21,85,88,10,20,84,83,242101,87,2030,86,83,72,0,-1,0,4003,83,79,0,183,0,0,10,80,0,145230,14,0,0,90,82,90,4900,0,83,1,2,0,1024,70,0,13743,13,75,4,-1,91,80,2,0,0,0,0,83,77,88,72,0,-1,0,1,15,8,0,1,0,0,160432,0,0,14,1,0,3,72,5,0,87,13743,0,5,0,2,4608,88,2,0,88,500,3,0,4,0,1,0,0,0,0,0,2,0,78,74,2,-1,83,0,0,3
9453,20476,20476,0,0,22,0,0,136,132,2320103,0,2,0,70,1,82,0,0,0,89,0,244,3,66,14,79,90,0,0,0,84,8,0,69,15,78,86,7,20,89,88,244101,85,2028,91,82,57,0,-1,0,3503,83,83,0,183,0,0,23,78,0,145283,18,0,0,86,82,87,536924176,0,84,0,2,0,67108864,71,0,15723,16,70,4,-1,84,51,2,0,0,0,0,83,86,80,82,0,-1,0,1,6,2,0,1,0,0,160517,0,0,34,1,0,3,81,5,0,89,15723,0,11,0,2,4864,88,4,0,86,500,4,0,4,0,4,0,0,0,0,0,2,2,84,75,0,-1,85,0,0,1
36403,15618,15618,0,0,0,11,0,0,101,240000,0,0,287,18,0,61,0,0,0,17,0,0,1,15,-1,43,32,0,0,0,16,85,1,25,16,15,85,86,0,83,64,244101,60,2028,20,18,16,0,-1,0,1523,86,52,0,191,1,0,-1,78,3,144779,0,0,0,31,84,65,0,0,85,0,2,0,0,60,0,16254,87,54,3,-1,35,19,0,0,0,0,0,44,56,87,17,0,-1,0,1,82,4,1,1,0,0,161228,0,0,95,1,0,3,77,5,1,25,16254,0,84,0,0,518,82,4,0,85,500,4,0,4,0,1,0,0,0,0,0,5,0,85,23,0,-1,13,0,0,0
16659,8169,7735,0,0,0,0,0,12,111,60103,1,0,0,38,0,80,0,0,0,62,0,1,0,90,-1,74,78,0,0,0,54,8,0,91,18,66,87,6,0,84,82,244101,46,2028,55,57,87,0,-1,0,1514,68,85,0,173,1,0,-1,84,0,143842,5,0,0,71,87,81,16400,0,70,0,2,0,524288,91,0,16619,14,90,4,-1,78,38,1,0,0,0,0,89,87,65,92,0,-1,0,0,10,9,0,1,0,0,160119,0,0,56,1,0,3,94,5,0,88,16619,0,15,0,1,4608,63,4,0,87,501,4,0,0,0,1,0,0,0,14,0,2,0,86,88,0,-1,76,0,0,0
13398,25779,25779,0,0,0,40,0,0,2,10101,0,23,40,13,1,52,0,0,0,14,0,693,0,22,-1,50,29,0,0,0,17,60,0,17,31,20,61,62,0,57,56,242101,53,2026,15,14,24,0,-1,0,46,62,32,0,183,1,0,-1,63,318,146529,0,0,0,30,63,43,0,0,70,0,2,0,0,55,0,19541,57,31,1,-1,31,15,0,0,0,0,0,30,31,57,14,0,-1,0,1,59,1,0,1,0,0,160797,1,0,14,1,0,3,56,5,1,30,19541,0,63,0,0,774,59,2,0,61,500,2,0,0,0,1,0,0,0,30,0,3,0,60,13,0,-1,12,0,0,23
39429,36732,36729,0,118,16,0,31,14,149,2090401,1,0,287,85,1,76,0,0,0,84,0,1,2,86,18,86,86,2,0,0,86,13,0,78,27,74,87,8,0,86,85,240101,90,2028,80,83,83,0,-1,1,1031,84,80,0,188,3,0,14,92,0,146308,10,0,0,89,89,90,822214661,0,90,1,2,0,256,69,0,20289,6,80,4,-1,91,84,3,0,0,0,0,81,76,86,71,0,-1,0,1,14,9,0,1,0,16,160595,0,0,108,1,0,4,71,3,0,94,20289,0,12,0,2,0,83,9,0,87,502,3,0,1,0,10,0,0,0,4,0,4,0,78,77,0,-1,73,0,0,0
5982,40655,31724,7926,0,0,0,0,0,142,30101,0,0,0,79,1,76,0,0,0,89,0,65,1,32,-1,70,91,7,0,0,84,7,0,29,31,78,85,11,82,82,91,240201,76,2027,88,77,24,0,-1,4,1505,80,78,0,187,3,0,-1,80,379,146942,25,0,0,85,76,91,8913136,0,85,1,2,0,4,63,0,20801,15,34,3,-1,76,81,4,0,0,0,0,62,73,76,87,0,-1,0,1,11,4,0,1,0,8,160786,0,0,38,1,0,4,95,4,0,77,20801,0,14,0,3,0,88,5,0,85,501,5,0,4,1,3,0,0,0,30,0,16,4,76,24,2,-1,84,0,0,0
18168,31362,31673,0,0,0,0,0,31,134,2210000,0,0,287,88,0,79,0,0,0,82,0,118,0,34,-1,90,84,2,0,0,88,6,0,31,15,88,88,7,0,83,92,244101,92,2028,81,92,32,0,-1,0,2500,90,73,0,183,1,0,-1,71,0,144524,18,0,0,93,66,87,12583308,0,79,0,2,0,8192,85,0,23174,12,33,4,-1,91,90,4,0,0,0,0,50,68,90,56,0,-1,0,1,15,3,0,1,0,0,160432,0,0,52,1,0,4,61,2,0,71,23174,0,14,0,4,0,84,4,0,88,500,2,0,4,0,1,0,0,0,0,0,2,2,71,27,5,-1,76,0,0,0
17704,6282,6281,6281,0,0,0,0,10,109,2290000,0,21,287,80,1,72,0,0,0,69,0,142,0,86,-1,82,74,1,0,0,89,15,0,86,11,84,86,14,0,88,86,244101,75,2028,66,76,80,0,-1,0,1533,79,83,0,182,3,0,-1,79,2,144383,7,0,0,83,80,86,100663300,0,79,0,2,0,131072,73,0,25924,8,85,4,-1,83,82,2,0,0,0,0,76,86,81,80,0,-1,0,2,14,4,0,1,0,0,160444,0,0,45,2,0,3,77,3,0,86,25924,0,7,0,2,0,76,4,0,86,501,3,0,4,0,1,0,0,0,15,0,2,0,84,85,0,-1,80,0,0,0
30555,26256,23837,0,0,115,0,0,13,112,240000,0,21,287,73,0,63,0,0,0,49,0,7,3,89,-1,84,70,0,0,0,79,15,0,88,15,66,88,12,0,85,84,244101,64,2028,52,71,91,0,-1,0,1505,74,73,0,184,1,0,10,89,3,144758,5,0,0,79,88,85,558104,0,75,0,2,0,262144,72,0,26709,9,90,4,-1,81,82,2,0,0,0,0,88,75,75,88,0,-1,0,0,10,3,0,1,0,0,160444,0,0,83,1,0,3,89,4,0,84,26709,0,7,0,1,4096,65,5,0,88,502,2,0,4,0,1,0,0,0,3,0,2,0,74,91,0,-1,48,0,0,0
22061,11725,11725,0,0,0,0,0,0,0,50101,0,0,0,1,0,1,0,0,0,1,0,4,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,220101,1,2028,1,1,1,0,-1,0,6516,1,1,0,168,0,0,-1,1,0,146600,3,0,0,1,2,1,0,0,62,0,2,0,0,1,1,27251,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,159340,1,0,14,1,0,3,27,4,0,1,27251,0,1,0,1,0,1,8,0,1,500,3,0,0,0,8,0,0,0,0,0,9,0,1,1,0,-1,1,0,0,0
22061,11726,11726,0,0,0,0,0,0,0,40201,0,0,0,1,0,1,0,0,0,1,0,9,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,2,1,0,1,1,123101,1,2028,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,5,0,0,1,2,1,0,0,75,0,2,0,0,1,1,27252,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,159340,1,0,14,1,0,3,27,2,0,1,27252,0,1,0,1,0,1,2,0,2,500,3,0,0,0,2,0,0,0,0,0,3,0,1,1,0,-1,1,0,0,0
22061,11727,11727,0,0,0,0,0,0,0,60201,0,0,0,1,0,1,0,0,0,1,0,10,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,2,1,0,1,1,123101,1,2028,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,5,0,0,1,2,1,0,0,75,0,2,0,0,1,1,27253,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,159340,1,0,14,1,0,3,27,2,0,1,27253,0,1,0,1,0,1,2,0,2,500,3,0,0,0,2,0,0,0,0,0,3,0,1,1,0,-1,1,0,0,0
22061,11728,11728,0,0,0,0,0,0,0,2310301,0,0,0,1,0,1,0,0,0,1,0,920,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,123101,1,2028,1,1,1,0,-1,0,5503,1,1,0,180,0,0,-1,1,0,146600,7,0,1,1,2,1,0,0,75,0,2,0,0,1,1,27254,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,159340,1,0,14,1,0,3,27,3,0,1,27254,0,1,0,1,0,1,2,0,1,500,3,0,0,0,2,0,0,0,0,0,3,0,1,1,0,-1,1,0,0,0
22061,23231,23231,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,1,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2028,1,1,1,0,-1,0,1,1,1,0,184,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,27263,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160097,0,0,14,1,0,3,27,2,0,1,27263,0,1,0,1,0,1,7,0,1,500,3,0,0,0,1,2,0,0,0,0,202,0,1,1,0,-1,1,0,0,0
22061,23232,23232,0,0,0,0,0,0,0,2150301,0,0,246,1,0,1,0,0,0,1,0,83,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2028,1,1,1,0,-1,0,1500,1,1,0,180,0,0,-1,1,0,146600,10,0,0,1,2,1,0,0,75,0,2,0,0,1,0,27264,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,159340,1,0,14,1,0,3,27,3,0,1,27264,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,3,0,1,1,0,-1,1,0,0,0
22061,23233,23233,0,0,0,0,0,0,0,60201,0,21,1,1,0,1,0,0,0,1,0,165,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2028,1,1,1,0,-1,0,2,1,1,0,180,0,0,-1,1,0,146600,18,0,0,1,2,1,0,0,75,0,2,0,0,1,0,27265,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,159340,1,0,14,1,0,3,27,3,0,1,27265,0,1,0,1,0,1,4,0,1,500,3,0,0,0,4,2,0,0,0,0,3,0,1,1,0,-1,1,0,0,21
22061,23234,23234,0,0,0,0,0,0,0,60201,0,0,2,1,0,1,0,0,0,1,0,65,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2028,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,18,0,0,1,2,1,0,0,75,0,2,0,0,1,0,27266,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,159340,1,0,14,1,0,3,27,4,0,1,27266,0,1,0,1,0,1,2,0,1,500,3,0,0,0,2,2,0,0,0,0,3,0,1,1,0,-1,1,0,0,0
31724,40551,31723,31723,0,29,0,0,134,140,60000,1,0,0,89,1,94,0,0,0,89,0,6,2,40,16,85,86,2,0,0,88,8,0,31,15,89,93,15,0,92,94,240101,92,2028,92,96,31,0,-1,1,1015,95,90,0,180,1,0,18,83,1,145160,27,0,0,95,80,86,5251209,0,78,0,2,0,8388608,88,0,28130,14,38,5,-1,91,91,4,0,0,0,0,68,93,90,52,0,-1,0,1,15,9,0,1,0,16,160432,0,0,54,1,0,4,85,4,0,82,28130,0,7,0,4,0,89,7,0,93,500,2,0,3,0,1,0,0,0,0,0,21,6,91,37,14,-1,82,0,0,0
18028,40526,40492,40492,0,9,0,0,118,127,2290103,1,0,27,85,1,93,0,0,0,87,0,280,4,78,7,85,81,2,0,0,83,13,0,85,0,85,87,9,0,85,89,250101,86,2028,74,90,76,0,-1,0,1501,89,86,0,172,1,0,14,75,0,143075,16,0,0,86,80,84,205533192,1,68,1,2,0,1048576,87,0,28765,11,78,4,-1,88,86,4,0,0,0,0,77,88,86,67,0,-1,0,1,14,9,0,1,0,0,161228,0,0,54,2,0,3,83,5,0,93,28765,0,10,0,3,512,79,10,0,87,501,2,0,1,0,6,0,0,0,15,0,2,1,87,79,18,-1,81,0,0,0
9354,4254,4254,0,0,0,0,0,41,142,30401,0,20,287,83,1,84,0,0,0,88,0,55,1,27,-1,76,88,0,0,0,77,15,0,26,15,76,87,15,0,85,91,242101,85,2028,88,85,22,0,-1,0,1553,87,83,0,189,1,0,-1,80,1,145475,25,0,0,93,74,85,8352,0,75,0,2,0,4194304,80,0,30110,9,34,4,-1,84,81,3,0,0,0,0,58,76,81,83,0,-1,0,1,6,2,1,1,0,0,160890,0,0,9,1,0,3,68,2,0,76,30110,0,8,0,3,0,85,3,0,87,500,2,0,4,0,1,2,0,0,0,0,4,1,80,34,2,-1,87,0,0,3
9250,9858,9858,0,0,0,0,0,41,144,2010000,0,0,28,73,0,73,0,0,0,91,0,55,2,38,-1,66,86,0,0,0,84,10,0,44,0,74,89,14,0,85,85,240101,77,2028,93,79,35,0,-1,0,1008,80,86,0,189,1,0,-1,93,2,144419,25,0,0,84,87,92,20971604,0,88,1,2,0,536870912,70,0,31432,8,44,5,-1,76,81,3,0,0,0,0,75,88,74,94,0,-1,11,1,11,9,0,1,0,8,160432,0,0,108,1,0,4,89,3,0,86,31432,0,6,0,3,4096,90,8,0,89,502,4,0,2,0,1,0,16,0,3,0,5,0,87,36,2,-1,90,1,0,0
2819,7572,7572,0,0,0,0,0,0,107,2150000,0,0,16,79,0,81,0,0,0,75,0,46,4,86,-1,79,72,0,0,0,72,14,0,85,15,83,86,6,0,85,82,240101,78,2029,55,78,89,0,-1,0,3004,80,86,0,176,1,0,-1,69,3,145434,7,0,0,80,77,73,34902016,0,66,1,2,0,16384,82,0,34079,14,84,4,-1,80,62,2,0,0,0,0,83,88,79,62,0,-1,0,2,7,9,0,1,0,9,160432,0,0,14,2,0,2,79,4,0,89,34079,0,6,0,2,0,65,7,0,86,500,4,0,1,0,4,0,22,0,0,0,2,0,87,86,0,-1,70,0,0,0
31729,26746,31724,31724,0,0,0,0,0,141,2010000,0,0,0,85,0,89,0,0,0,95,0,25,4,40,-1,73,88,0,0,0,88,5,0,40,15,72,94,6,0,94,89,244101,80,2029,97,96,35,0,-1,0,527,94,94,0,183,1,0,-1,83,1,143884,25,0,0,94,75,93,9437249,0,78,0,2,0,33554432,83,0,37576,11,43,5,-1,84,88,4,0,0,0,0,46,95,79,84,0,-1,10,1,11,3,0,1,0,0,160432,0,0,54,1,0,5,79,3,0,81,37576,0,6,0,4,0,94,5,0,94,500,3,0,1,0,1,0,0,0,0,0,24,0,94,36,1,-1,95,0,0,0
33958,13670,13670,0,0,0,0,0,23,141,240401,0,21,0,82,0,83,0,0,0,86,0,197,2,57,-1,74,75,0,0,0,93,12,0,47,15,80,86,9,0,85,84,240101,83,2029,88,89,49,0,-1,0,1031,88,88,0,175,1,0,12,70,1,144922,25,0,0,89,70,93,35651584,0,75,0,2,0,4,82,0,40898,16,55,4,-1,82,69,3,0,0,0,0,57,90,80,72,0,-1,0,0,6,9,0,1,0,23,160552,0,0,18,1,0,3,81,5,0,80,40898,0,14,0,2,512,89,9,0,86,500,2,0,1,0,8,0,0,0,0,0,2,0,89,56,0,-1,87,0,0,0
40357,16051,16051,0,0,0,0,0,44,141,2150301,0,3,36,80,1,84,0,0,0,92,0,53,3,46,-1,77,89,0,0,0,92,13,0,37,31,76,91,12,0,89,94,234102,83,2029,93,90,34,0,-1,1,2020,90,86,0,195,4,0,-1,93,442,145721,25,0,0,92,89,94,809500833,0,95,1,2,0,4,79,0,41236,10,46,5,-1,88,84,4,0,0,0,0,92,81,82,85,0,-1,0,1,15,4,0,1,0,16,161715,0,0,46,1,0,4,74,2,0,80,41236,0,9,0,2,0,93,4,0,91,503,5,0,2,1,2,0,0,0,30,0,381,1,84,42,1,-1,96,0,0,3
17462,9910,9910,0,0,0,1,0,0,101,240000,0,6,28,14,0,68,0,0,0,16,0,150,3,19,-1,27,24,0,0,0,19,86,8,22,15,14,86,90,0,84,50,252001,52,2029,13,14,18,0,-1,0,2508,90,56,0,187,1,0,-1,73,1,142605,0,0,0,26,85,59,0,0,78,0,2,0,0,61,0,44897,78,60,4,-1,33,27,0,0,0,0,0,42,62,78,11,0,-1,0,1,83,6,1,1,0,0,160139,0,0,37,2,0,3,71,2,3,44,44897,0,85,0,0,32,83,3,0,86,500,2,0,2,0,1,0,0,0,0,0,5,0,86,26,0,-1,13,0,0,6
39069,1714,1707,39067,0,120,0,0,14,116,2320000,0,6,243,78,1,66,0,0,0,70,0,149,0,84,-1,88,81,2,0,0,89,7,0,86,0,81,87,10,20,85,88,242101,85,2029,68,72,77,0,-1,0,3510,78,74,0,183,0,0,14,79,3,145774,10,0,0,87,80,87,4456964,0,77,0,2,0,1024,77,0,45197,10,82,4,-1,89,84,2,0,0,0,0,81,67,86,73,0,-1,24,2,8,3,0,1,0,0,160572,0,0,45,1,0,4,61,5,0,83,45197,0,10,0,1,4608,77,3,0,87,500,3,0,4,0,1,0,0,0,0,0,2,0,71,83,17,-1,75,0,0,18
30926,13539,30865,30926,0,43,0,0,42,141,60401,0,3,0,74,0,87,0,0,0,94,0,158,1,42,-1,63,82,2,0,0,85,7,0,37,15,69,90,14,0,91,91,244101,92,2029,94,85,31,0,-1,0,2012,88,87,0,180,1,0,-1,73,1,144162,25,0,0,91,72,86,38797394,0,68,1,2,0,1,89,0,45661,16,45,5,-1,87,76,3,0,0,0,0,45,84,80,94,0,-1,2,0,6,3,0,1,0,0,160432,0,0,45,2,0,4,90,5,0,86,45661,0,13,0,2,768,90,4,0,90,500,2,0,4,0,1,0,0,0,0,0,1,0,86,42,1,-1,89,0,0,0
24981,11083,11083,0,118,17,0,0,49,114,2090401,1,0,28,63,1,72,0,0,0,72,0,2,2,88,-1,83,60,0,0,0,83,3,0,89,15,67,86,5,0,81,81,240101,72,2029,64,73,87,0,-1,0,3000,78,81,0,177,1,0,14,85,1,146147,10,0,0,85,86,84,84017412,0,80,1,2,0,16384,83,0,45674,3,85,4,-1,87,54,2,0,0,0,0,84,83,77,70,0,-1,0,1,3,9,0,1,0,9,160432,0,0,117,1,0,4,81,2,0,89,45674,0,3,0,2,0,73,9,0,86,501,3,0,1,0,9,0,0,0,15,0,2,0,82,85,0,-1,75,0,0,0
29429,41041,6685,0,0,0,8,0,0,101,1140401,0,6,287,22,0,67,0,0,0,12,0,104,1,14,-1,40,27,0,0,0,12,86,32,23,0,21,88,88,0,89,69,242101,60,2029,13,18,23,0,-1,0,2000,88,52,0,196,1,0,-1,76,2,145950,0,0,0,23,90,57,0,0,90,1,2,0,0,64,0,48940,76,54,4,-1,37,22,0,0,0,0,0,26,56,76,27,0,-1,0,1,85,1,1,1,0,0,160432,0,0,12,2,0,3,72,5,3,44,48940,0,90,0,0,513,85,3,0,88,500,2,0,4,0,1,0,0,0,0,0,5,0,86,26,0,-1,12,0,0,3
