starrating,firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,facepsdlayer0,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,isrewardable,skinmakeup,trait1vweak,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,islicensed,teamid,trait1vequal,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,facepsdlayer1,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,trait1vstrong,accessorycolourcode2,facialhaircolorcode
2.5,Guillermo,,Barros Schelotto,60101,0,3,0,142988,0,1067,0,0,253101,0,0,3518,171,5527,142647,0,0,263312,71,0,2,0,142988,3,0,1,101088,4202640,4,1,0,0,1,52,0,0,0,3,5503,0,2,0,0,88,161593,528528,0,3
2.5,,,,30301,0,0,0,63008,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,4195400,75,0,0,0,26537,2,0,0,101099,532552,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,528456,0,0
3.0,,,,60101,0,23,266,271804,0,220,3,0,223101,0,0,57,178,5507,145139,0,0,132100,75,0,2,0,26541,3,0,0,101100,132100,6,0,0,0,0,52,0,0,0,3,5507,0,3,0,0,82,160669,270340,0,23
2.5,,,,60101,0,24,0,249560,0,21,3,0,223101,0,0,1554,173,5511,145139,0,0,132248,75,0,2,0,26537,4,0,0,101106,132248,1,0,0,0,0,56,0,0,0,4,5566,0,4,0,0,89,160480,270488,0,3
3.5,,,,60101,0,23,0,250342,0,167,3,0,263201,0,0,2017,173,5525,145139,0,0,132096,75,0,2,0,26537,4,0,0,101108,139264,1,1,0,0,0,52,0,0,0,4,5525,0,4,0,0,88,161714,266240,0,9
3.5,,,,2150101,0,9,287,249249,0,150,3,0,242101,0,0,2006,180,5506,145139,0,0,263184,75,0,1,0,26539,4,0,0,101110,4195344,1,0,0,0,0,60,0,0,0,4,5566,4,2,0,0,82,161111,532496,0,23
3.5,,,,1140101,0,24,243,249664,0,0,3,0,250101,0,0,4010,177,5557,145139,0,0,66628,75,0,2,0,26538,2,0,0,101112,66628,2,0,0,0,0,13,0,0,0,2,5522,4,2,0,0,81,161530,139332,0,8
4.0,,,,2310101,0,2,0,232303,0,655,3,0,250202,0,0,2014,181,5558,145139,0,0,131712,78,0,0,0,26539,1,0,0,105035,262784,1,0,0,0,0,34,0,0,0,1,5517,4,1,0,0,83,160786,4195456,0,1
3.0,Miguel Ángel,Míchel,Sánchez Muñoz,2150301,0,22,30,146777,0,160,3,0,243101,0,0,3509,174,5511,143556,0,0,132224,66,1,2,0,146777,4,0,1,110062,132224,4,0,0,0,0,45,0,0,0,4,5507,0,4,0,0,87,160245,270464,0,23
2.0,Francisco,Fran Justo,Rodríguez Justo,2150201,0,0,255,272627,0,65,0,0,223101,0,0,1537,178,5509,148603,0,0,4195584,75,0,2,0,272627,2,0,1,110069,532736,3,0,0,0,1,45,0,0,0,2,5534,0,2,0,0,81,161698,528640,0,0
1.5,László,,Balint,2150301,0,9,255,256657,0,65,0,0,242201,0,0,58,179,5511,144802,0,0,263296,75,0,2,0,256657,2,0,1,110072,4202624,4,1,0,0,1,39,0,0,0,2,5507,0,1,0,0,82,161594,528512,0,23
1.0,Ianis,,Zicu,2150301,6,3,246,78983,0,150,0,0,243101,0,0,2008,180,5509,146471,0,0,263552,75,0,2,0,78983,2,0,1,110075,4195712,9,1,0,0,1,39,0,0,0,2,5500,0,2,0,0,82,161670,532864,0,3
1.5,Liviu,,Ciobotariu,2190401,0,23,45,249918,0,161,0,0,250102,0,0,42,188,5509,141877,0,0,263232,75,0,2,0,249918,4,0,1,110078,4202560,3,0,0,0,1,39,0,0,0,4,5566,0,5,0,0,86,161670,528448,0,23
1.5,Michael,,O'Neill,2320101,4,24,0,250085,0,293,0,0,253101,0,0,3504,180,5529,141248,0,0,4195656,75,0,2,0,250085,1,0,1,110081,532808,3,0,0,0,1,35,0,0,0,1,5586,0,1,0,0,82,160761,528712,0,9
2.5,Julio,,Vaccari,240000,0,8,255,268489,0,102,0,0,242101,0,0,47,186,5510,145270,0,0,263444,75,0,2,0,268489,2,0,1,110093,4202772,3,0,0,0,1,52,0,0,0,2,5713,0,2,0,0,85,161315,528660,0,23
0.5,Robert,,Lechleiter,60101,6,6,287,77887,0,26,0,0,252102,0,0,40,177,5551,145262,0,0,270400,75,0,2,0,77887,2,0,1,110176,4198464,8,0,0,0,1,21,0,0,0,2,5565,0,2,0,0,82,161586,526400,0,6
2.0,Rafał,,Górak,1170501,0,9,0,72880,0,150,0,0,252102,0,0,2,183,5511,142612,0,0,270400,75,0,2,0,72880,1,0,1,110206,4198464,2,0,0,0,1,37,0,0,0,1,5725,0,1,0,0,82,159478,526400,0,9
0.5,,,,60101,0,5,0,71711,0,150,3,0,223101,0,0,7,178,5511,145139,0,0,270408,75,0,2,0,26539,2,0,0,110313,4198472,1,0,0,0,0,14,0,0,0,2,5551,4,2,0,0,82,161232,526408,0,19
2.0,,,,1360000,0,9,30,250168,0,646,3,0,242101,0,0,2520,169,5558,145139,0,0,270592,75,0,0,0,26543,2,0,0,110321,4198656,7,0,0,0,0,18,0,0,0,2,5566,2,1,0,0,87,160956,526592,0,9
3.5,,,,2150000,6,22,287,256828,0,3011,1,0,242101,0,0,2508,191,5707,145139,0,0,270336,75,0,2,0,26540,3,0,0,110329,4198400,1,0,0,0,0,21,0,0,0,3,5707,0,1,0,0,85,161329,526336,0,0
4.0,Stefano,,Pioli,60101,0,9,266,250527,0,0,0,0,253101,0,0,2014,183,5511,139894,0,0,132360,75,0,2,0,250527,2,0,1,110374,139528,9,1,0,0,1,27,0,0,0,2,5566,0,4,0,0,82,161709,266504,0,8
2.0,Mauricio,,Pellegrino,60402,6,9,287,10974,0,93,0,0,252102,0,0,1537,193,5520,142070,0,0,263176,84,1,2,0,10974,2,0,1,110395,4202504,3,0,0,0,0,52,0,0,0,2,5716,2,2,0,0,85,161174,528392,0,23
2.0,Cristian,,Fabbiani,1140401,0,21,248,70939,0,167,0,0,244101,0,0,4,189,5509,146421,0,0,4195352,75,0,2,0,70939,2,0,1,110396,525336,9,1,0,0,1,52,0,0,0,2,5569,0,2,0,0,86,161566,532504,0,21
2.0,Pedro,,Troglio,50000,0,23,0,250277,0,3011,0,0,253101,0,0,3518,172,5506,139810,0,0,270664,75,0,6,0,250277,5,0,1,110404,4198728,5,0,0,0,1,52,0,0,0,5,5569,0,3,0,0,88,161635,526664,0,9
3.0,Miroslav,,Koubek,60202,0,22,246,277803,0,0,0,0,253101,0,1,4021,180,5511,134731,0,0,263232,75,0,2,0,277803,1,0,1,110468,4202560,6,0,0,300,1,12,0,0,0,1,5566,0,1,0,0,82,160941,528448,0,9
1.0,,,,2150301,0,19,40,73220,0,37,1,0,243101,0,0,30,187,5527,145139,0,0,4195334,75,0,2,0,26540,2,0,0,110500,532486,1,1,0,0,0,21,0,0,0,2,5510,0,2,0,0,86,161698,528390,0,19
0.5,Tobias,,Strobl,2150000,0,6,246,278849,0,221,0,0,223101,0,0,1526,188,5520,147921,0,0,263296,75,0,2,0,278849,2,0,1,110501,4195456,2,0,0,0,1,21,0,0,0,2,5718,0,2,0,0,84,161068,532608,0,6
3.0,,,,60101,0,2,287,249388,0,212,3,0,223101,0,0,4011,185,5511,145139,0,0,132096,75,0,2,0,26541,2,0,0,110502,132096,6,1,0,0,0,21,0,0,0,2,5522,0,2,0,0,85,161401,270336,0,6
1.5,Luc,,Holtz,60101,6,3,0,71339,0,208,0,0,242102,0,0,2000,176,5552,141227,0,0,263248,75,0,2,0,71339,1,0,1,110532,4202576,1,0,0,0,1,31,0,0,0,1,5566,0,1,0,0,82,161740,528464,0,0
3.0,Patrick,,Vieira,60101,0,0,287,262194,0,43,1,0,240101,0,0,1000,192,5555,143793,0,0,4195333,75,1,2,0,1419,9,0,1,110556,525317,9,0,0,0,0,18,0,0,0,7,5508,1,9,0,0,4,161475,532485,0,0
2.5,Ariel,,Holan,2150101,0,9,0,249021,0,114,0,0,250101,0,0,1547,178,5520,138032,0,0,263304,75,0,0,0,249021,3,0,1,110580,4202632,3,0,0,0,1,52,0,0,0,3,5566,0,1,0,0,82,161466,528520,0,23
1.5,,,,2320401,0,5,259,73221,0,61,3,0,232001,0,0,2016,187,5727,145139,0,0,263184,75,0,2,0,26539,3,0,0,110588,4195344,1,0,0,0,0,21,0,0,0,3,5729,4,4,0,0,85,160967,532496,0,5
2.5,,,,2190000,6,22,249,105292,0,3011,4,0,250101,0,0,1003,180,5510,145139,0,0,132164,79,0,2,0,26545,8,0,0,110636,139332,9,1,0,0,0,21,0,0,0,8,5510,1,6,0,0,82,160459,266308,0,22
0.5,Marian,,Wilhelm,2150000,0,18,255,79240,0,114,0,0,241101,0,0,3516,185,5511,148264,0,0,270336,75,0,3,0,79240,2,0,1,110645,4198400,2,0,0,0,1,21,0,0,0,2,5510,0,1,0,0,85,161693,526336,0,7
0.5,Samir,,Ferchichi,60201,1,0,0,79021,0,3011,0,0,231102,0,0,2511,182,5527,147054,0,0,4202560,75,0,1,0,79021,4,0,1,110678,528448,4,0,0,0,1,21,0,0,0,4,5526,0,4,0,0,82,160684,526400,0,0
0.5,Stefan,,Kleineheismann,2150000,0,9,252,79056,0,234,0,0,244101,0,0,3513,186,5506,148040,0,0,132096,75,0,2,0,79056,2,0,1,110685,132096,1,0,0,0,1,21,0,0,0,2,5510,0,1,0,0,85,161698,270336,0,23
0.5,Nico,,Willig,2150000,6,22,287,250167,0,3022,0,0,243101,0,0,2,175,5707,145425,0,0,270336,75,0,2,0,250167,2,0,1,110697,4198400,5,0,0,0,1,21,0,0,0,2,5711,0,1,0,0,81,161698,526336,0,22
1.5,Jon,Jon Ansotegi,Ansotegi Gorostola,2150301,0,0,287,79672,0,668,0,0,242101,0,0,25,192,5510,146004,0,0,263168,75,0,2,0,79672,4,0,1,110711,4202496,3,0,0,0,1,45,0,0,0,4,5569,0,4,0,0,85,161698,528384,0,0
2.0,Mitja,,Mörec,60201,0,23,255,79406,0,243,0,0,232001,0,0,3,187,5555,146227,0,0,263232,75,0,2,0,79406,4,0,1,110720,4202560,9,0,0,0,1,44,0,0,0,4,5722,0,5,0,0,85,161704,528448,0,22
2.0,Frederik,,Vanderbiest,2360401,0,5,289,249437,0,290,0,0,252102,0,0,3517,180,5525,144267,0,0,4195458,75,0,2,0,249437,1,0,1,110724,525442,9,1,0,0,1,7,0,0,0,1,5523,0,1,0,0,83,161607,532610,0,17
3.0,Alberto,,Gilardino,1360000,0,23,243,272679,0,641,0,0,242101,0,0,2517,184,5555,145996,0,0,4202624,75,0,2,0,272679,3,0,1,110738,528512,3,0,0,0,1,27,0,0,0,3,5522,0,4,0,0,82,161698,526464,0,23
1.5,Davide,,Dionigi,60101,0,9,289,257086,0,167,0,0,223101,0,0,1501,180,5555,142898,0,0,132160,75,0,2,0,257086,2,0,1,110740,132160,3,0,0,0,1,27,0,0,0,2,5569,0,2,0,0,83,161606,270400,0,9
2.5,Adrian,,Siemieniec,40000,0,3,287,275035,0,150,0,0,232001,0,0,57,180,5511,149475,0,0,263170,75,0,2,0,275035,3,0,1,110745,4195330,3,0,0,0,1,37,0,0,0,3,5720,0,2,0,0,83,160879,532482,0,0
2.0,Robert,,Kolendowicz,240000,0,23,259,74428,0,632,0,0,242101,0,0,2,175,5511,145349,0,0,263312,75,0,2,0,74428,2,0,1,110746,4195472,9,0,0,0,1,37,0,0,0,2,5566,0,2,0,0,82,161378,532624,0,23
3.0,Luka,,Elsner,2150101,0,6,251,251153,0,633,0,0,242101,0,0,1512,177,5531,146024,0,0,139334,75,0,2,0,251153,2,0,1,110747,135238,3,0,0,0,1,44,0,0,0,2,5569,0,1,0,0,81,161670,264262,0,23
1.5,Leszek,,Ojrzyński,60101,0,19,287,249911,0,693,0,0,242101,0,0,4012,184,5560,142309,0,0,263248,75,0,2,0,249911,2,0,1,110749,4202576,1,1,0,0,1,37,0,0,0,2,5510,0,2,0,0,82,161588,528464,0,5
0.5,Adrian,,Mihalcea,1140000,0,9,243,256416,0,284,0,0,242101,0,0,3513,180,5509,143763,0,0,4202514,75,0,3,0,256416,2,0,1,110750,528402,2,0,0,0,1,39,0,0,0,2,5566,0,3,0,0,82,161672,526354,0,9
2.0,Ovidiu,,Sabău,2010000,0,9,287,272995,0,150,0,0,252102,0,1,1512,176,5511,140739,0,0,270336,75,0,2,0,272995,2,0,1,110751,4198400,8,0,0,300,1,39,0,0,0,2,5575,0,2,0,0,82,161021,526336,0,23
1.5,Leo,,Grozavu,60201,0,9,246,254286,0,0,0,0,232001,0,1,4006,186,5557,140562,0,0,270592,75,0,6,0,254286,1,0,1,110752,4198656,2,1,0,300,1,39,0,0,0,1,5718,0,2,0,0,85,161533,526592,0,2
2.5,Didier,,Tholot,60401,0,23,0,249248,0,693,0,0,252102,0,0,58,172,5527,139328,0,0,4195349,75,0,3,0,249248,3,0,1,110770,532501,9,1,0,0,1,18,0,0,0,3,5522,0,3,0,0,88,160967,528405,0,3
2.0,Burak,,Yılmaz,1780303,6,23,287,278885,0,1106,0,0,234101,0,0,11,188,5511,147092,0,0,270400,75,0,2,0,278885,2,0,1,110776,4198464,9,1,0,0,1,48,0,0,0,2,5520,0,1,0,0,85,161747,526400,0,0
2.5,Veljko,,Paunović,2150301,0,23,38,250645,0,234,0,0,243101,0,0,41,184,5564,144217,0,0,263168,75,0,2,0,250645,4,0,1,110827,4195328,4,1,0,0,1,51,0,0,0,4,5506,0,4,0,0,82,161601,532480,0,22
2.5,Juan José,Pacheta,Rojo Martín,60201,6,23,287,249805,0,58,0,0,252102,0,0,58,184,5509,140779,0,0,270672,75,0,6,0,249805,2,0,1,110832,4198736,3,1,0,0,1,45,0,0,0,2,5534,0,1,0,0,81,161650,526672,0,23
2.0,Sergio,Sergi Guilló,Guilló Barcelo,60000,0,3,58,79511,0,122,0,0,232101,0,0,50,180,5513,149240,0,0,270594,75,0,3,0,79511,2,0,1,110839,4198658,3,0,0,0,1,45,0,0,0,2,5566,0,2,0,0,82,161680,526594,0,3
1.0,,,,1130101,0,8,287,269824,0,284,3,0,232001,0,0,3516,174,5557,145139,0,0,263304,75,0,0,0,26539,3,0,0,110890,4195464,1,0,0,0,0,14,0,0,0,3,5715,4,1,0,0,89,161419,532616,0,23
2.0,Alberto,,Aquilani,2290101,0,0,243,276254,0,93,0,0,240201,0,0,3518,186,5511,146729,0,0,263168,75,0,2,0,276254,2,0,1,110908,4195328,9,0,0,0,1,27,0,0,0,2,5510,0,1,0,0,85,161698,532480,0,0
1.0,Matteo,,Andreoletti,2150000,0,0,249,79104,0,686,0,0,232101,0,0,2500,181,5555,148397,0,0,4195393,75,0,2,0,79104,4,0,1,110912,532545,9,0,0,0,1,27,0,0,0,4,5513,0,4,0,0,82,161333,528449,0,0
2.0,Michele,,Mignani,2120201,0,3,287,113185,0,195,0,0,252102,0,0,34,181,5509,142278,0,0,263424,68,0,2,0,113185,1,0,1,110915,4202752,4,0,0,0,1,27,0,0,0,1,5713,0,1,0,0,82,161333,528640,0,5
1.5,Daniel,,Oldrá,60201,0,8,28,275302,0,0,0,0,250101,0,0,1502,183,5511,140405,0,0,263168,75,0,2,0,275302,2,0,1,110953,4195328,2,0,0,0,1,52,0,0,0,2,5566,0,2,0,0,82,161627,532480,0,8
3.5,,,,2180101,0,6,0,249910,0,653,3,0,253101,0,0,4004,181,5504,145139,0,0,139392,75,0,6,0,26539,3,0,0,110955,135296,1,1,0,0,0,40,0,0,0,3,5515,4,4,0,0,83,161146,264320,0,6
2.0,,,,60101,0,9,16,249385,0,681,3,0,243101,0,1,42,180,5520,145139,0,0,132240,75,0,2,0,26544,4,0,0,110968,132240,9,0,0,300,0,52,0,0,0,4,5506,4,4,0,0,82,160862,270480,0,9
3.5,,,,60101,0,0,287,249180,0,108,3,0,250201,0,0,2510,174,5541,145139,0,0,263170,75,0,2,0,26541,3,0,0,110975,4195330,6,0,0,0,0,52,0,0,0,3,5722,0,1,0,0,88,161383,532482,0,23
2.0,,,,60101,6,8,42,250101,0,57,1,0,243101,0,0,1502,176,5535,145139,0,0,263240,75,0,2,0,26540,4,0,0,110977,4202568,1,0,0,0,0,55,0,0,0,4,5534,0,3,0,0,82,161151,528456,0,8
2.5,,,,60101,0,23,238,267939,0,640,3,0,242101,0,0,20,185,5521,145139,0,0,132480,75,0,1,0,26541,4,0,0,110980,132480,6,0,0,0,0,52,0,0,0,4,5505,0,5,0,0,85,161758,270720,0,23
3.0,,,,2090101,0,3,0,249607,0,193,1,0,232001,0,0,39,186,5509,145139,0,0,263296,75,0,0,0,26540,3,0,0,110981,4202624,1,1,0,0,0,45,0,0,0,3,5566,0,1,0,0,85,161272,528512,0,3
3.5,,,,60101,0,8,0,250587,0,208,3,0,223101,0,0,2014,188,5513,145139,0,0,132224,75,0,2,0,26537,3,0,0,110986,132224,1,0,0,0,0,54,0,0,0,3,5513,0,3,0,0,85,161232,270464,0,23
1.5,,,,60101,0,18,243,73321,0,636,3,0,223101,0,0,1550,188,5509,145139,0,0,270592,75,0,2,0,26541,3,0,0,110989,4198656,6,0,0,0,0,61,0,0,0,3,5566,0,3,0,0,86,161333,526592,0,12
2.5,,,,60101,0,6,244,75599,0,243,3,0,223101,0,0,3515,184,5510,145139,0,0,270592,75,0,2,0,26543,3,0,0,110990,4198656,7,0,0,0,0,61,0,0,0,3,5510,2,3,0,0,82,161455,526592,0,9
2.0,,,,60101,0,0,40,259890,0,24,3,0,223101,0,0,1532,177,5510,145139,0,0,4202752,75,0,2,0,26543,4,0,0,110991,528640,7,0,0,0,0,61,0,0,0,4,5552,2,4,0,0,83,161667,526592,0,0
2.0,,,,2290101,0,0,243,266472,0,65,3,0,232001,0,0,1516,181,5717,145139,0,0,270336,75,0,0,0,26543,4,0,0,111006,4198400,7,0,0,0,0,58,0,0,0,4,5717,2,1,0,0,82,161654,526336,0,0
2.5,,,,60101,0,0,16,76024,0,681,3,0,223101,0,0,1500,174,5511,145139,0,0,4195392,75,0,2,0,26543,5,0,0,111008,532544,7,0,0,0,0,58,0,0,0,5,5522,2,5,0,0,88,161460,528448,0,0
3.0,,,,60101,0,24,0,250162,0,44,3,0,223101,0,0,2003,177,5509,145139,0,0,263440,75,0,2,0,26547,5,0,0,111010,4202768,3,0,0,0,0,52,0,0,0,5,5507,3,5,0,0,83,161151,528656,0,23
2.5,,,,240101,0,6,28,265737,0,69,1,0,232001,0,0,16,175,5511,145139,0,0,270656,75,0,0,0,26540,3,0,0,111011,4198720,1,1,0,0,0,52,0,0,0,3,5510,0,1,0,0,83,160786,526656,0,23
3.5,,,,60101,0,9,0,250261,0,140,3,0,223101,0,0,1510,181,5558,145139,0,0,263568,75,0,2,0,26542,4,0,0,111013,4195728,3,0,0,0,0,54,0,0,0,4,5534,4,4,0,0,82,161622,532880,0,0
3.5,,,,60101,0,8,287,249724,0,230,3,0,223101,0,0,24,185,5505,145139,0,0,132176,75,0,2,0,26537,3,0,0,111014,139344,1,1,0,0,0,60,0,0,0,3,5523,0,3,0,0,85,161626,266320,0,8
2.0,Nicolás,,Diez,2150000,0,23,287,76630,0,234,0,0,233101,0,0,2031,173,5510,144024,0,0,263169,75,0,2,0,76630,4,0,1,111019,4202497,3,0,0,0,1,52,0,0,0,4,5569,0,4,0,0,88,161517,528385,0,22
1.5,Alfredo,,Berti,2150000,0,3,253,248959,0,69,0,0,250101,0,1,4001,175,5527,142070,0,0,263232,75,0,2,0,248959,3,0,1,111020,4195392,9,0,0,300,1,52,0,0,0,3,5551,0,2,0,0,83,161390,532544,0,3
2.0,Ricardo,,Zielinski,2320101,0,6,246,250378,0,59,0,0,250202,0,0,48,180,5509,137696,0,0,4202817,75,0,2,0,250378,3,0,1,111022,528705,3,0,0,0,1,52,0,0,0,3,5506,0,4,0,0,82,161558,526657,0,6
2.5,,,,30301,0,0,0,63030,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,263424,75,0,0,0,26537,2,0,0,111052,4195584,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,532736,0,0
2.0,,,,40101,0,9,287,15947,0,117,3,0,232001,0,0,1502,176,5511,145139,0,0,132226,77,0,0,0,26543,5,0,0,111065,132226,7,0,0,0,0,95,0,0,0,5,5524,2,3,0,0,82,160294,270466,0,0
2.5,Dawid,,Szwarga,60101,0,3,287,277429,0,25,0,0,232101,0,0,5,194,5555,149012,0,0,270400,75,0,2,0,277429,1,0,1,111082,4198464,3,0,0,0,1,37,0,0,0,1,5551,0,1,0,0,84,161495,526400,0,3
2.5,Jacek,,Zieliński,2150301,0,9,0,249617,0,642,0,0,250101,0,0,2518,182,5558,138221,0,0,4202816,75,0,2,0,249617,3,0,1,111083,528704,1,1,0,0,1,37,0,0,0,3,5520,0,3,0,0,82,161370,526656,0,0
1.0,Max,,Mölder,60000,0,12,44,79283,0,0,0,0,232101,0,1,18,173,5506,146859,0,0,263168,75,0,2,0,79283,1,0,1,111086,4202496,9,1,0,300,1,46,0,0,0,1,5566,0,1,0,0,88,161698,528384,0,12
1.5,João Alexandre,João Henriques,Nunes Henriques,2150101,0,9,251,249685,0,150,0,0,242101,0,0,3512,180,5557,142462,0,0,4202496,75,0,2,0,249685,2,0,1,111088,528384,9,0,0,0,1,38,0,0,0,2,5718,0,2,0,0,83,161524,526336,0,8
1.5,John,,Carver,2150301,0,9,287,249696,0,208,0,0,263205,0,0,4006,180,5506,139617,0,0,4195392,75,0,2,0,249696,2,0,1,111091,532544,2,0,0,0,1,14,0,0,0,2,5506,0,2,0,0,83,161485,528448,0,23
2.0,Mateusz,,Stolarski,2310000,0,5,0,72881,0,114,0,0,232101,0,0,57,175,5527,149829,0,0,263232,75,0,2,0,72881,1,0,1,111097,4202560,6,0,0,0,1,37,0,0,0,1,5566,0,1,0,0,81,161228,528448,0,5
4.0,Walid,,Regragui,2290000,0,0,243,271647,0,0,0,0,250101,0,0,25,178,5511,143519,0,0,132096,75,0,2,0,271647,2,0,1,111111,270336,3,0,0,0,1,129,0,0,0,2,5566,0,1,0,0,82,160663,4198400,0,0
3.0,Marcel,,Licka,70000,4,5,287,79418,0,150,0,0,234101,0,0,4005,174,5511,144182,0,0,270352,75,0,2,0,79418,2,0,1,111117,4198416,1,0,0,0,1,12,0,0,0,2,5565,0,2,0,0,89,161698,526352,0,2
3.0,,,,60101,0,0,0,71667,0,77,1,0,223101,0,0,69,173,5511,145139,0,0,263306,75,0,2,0,26540,2,0,0,111138,4202634,1,0,0,0,0,50,0,0,0,2,5565,0,2,0,0,88,161203,528522,0,0
0.5,,,,60201,0,23,243,78249,0,0,3,0,243101,0,0,1526,179,5539,145139,0,0,4195656,75,0,2,0,26538,2,0,0,111139,532808,2,0,0,0,0,27,0,0,0,2,5500,4,1,0,0,82,161599,528712,0,23
2.5,,,,60000,0,5,287,249,0,24,1,0,232001,0,0,4008,180,5558,145139,0,0,4195672,76,0,0,0,26540,3,0,0,111140,525656,1,0,0,0,0,14,0,0,0,3,5520,0,3,0,0,82,160073,532824,0,3
3.0,,,,2120101,0,24,0,249070,0,72,3,0,232001,0,0,2016,180,5541,145139,0,0,132168,75,0,0,0,26539,2,0,0,111144,132168,1,0,0,0,0,95,0,0,0,2,5517,4,1,0,0,82,158436,270408,0,8
2.5,,,,30301,0,0,0,63031,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,263168,75,0,0,0,26537,2,0,0,111205,4202496,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,528384,0,0
3.5,,,,2150101,0,9,243,249423,0,92,1,0,232001,0,0,2009,190,5527,145139,0,0,4202646,75,0,0,0,26540,2,0,0,111235,528534,1,0,0,0,0,21,0,0,0,2,5712,0,4,0,0,86,155201,526486,0,8
1.5,Sabrina,,Wittmann,60301,0,3,0,72196,0,500,0,0,133001,0,0,9531,168,5511,149297,0,0,139265,75,0,2,1,72196,2,0,1,111239,135169,8,0,0,0,1,21,0,0,0,2,5704,0,1,0,0,88,161273,264193,0,0
2.0,,,,60101,0,6,251,72346,0,245,3,0,223101,0,0,1521,189,5511,145139,0,0,4195332,75,0,2,0,26543,2,0,0,111273,532484,7,0,0,0,0,18,0,0,0,2,5725,2,2,0,0,85,161306,528388,0,6
2.0,,,,2150000,0,6,287,80207,0,678,1,0,232001,0,0,1556,180,5521,145139,0,0,4195584,75,0,0,0,26540,2,0,0,111276,525568,1,0,0,0,0,45,0,0,0,2,5713,0,1,0,0,81,161727,532736,0,20
3.0,,,,60101,0,9,0,259768,0,185,3,0,223101,0,0,50,175,5509,145139,0,0,139264,75,0,2,0,26543,4,0,0,111325,135168,7,0,0,0,0,60,0,0,0,4,5520,2,4,0,0,82,161613,264192,0,0
2.5,,,,60101,7,6,0,272856,0,92,1,0,243101,0,0,1515,183,5553,145139,0,0,263424,75,0,2,0,26540,2,0,0,111328,4202752,1,0,0,0,0,52,0,0,0,2,5522,0,2,0,0,82,161332,528640,0,0
2.0,,,,60101,7,22,0,279778,0,655,1,0,253101,0,0,2014,180,5716,145139,0,0,4202560,75,0,2,0,26540,4,0,0,111329,528448,1,0,0,0,0,52,0,0,0,4,5716,0,4,0,0,81,161671,526400,0,22
2.5,,,,1140401,6,9,246,279779,0,184,1,0,242201,0,0,2512,183,5718,145139,0,0,270608,75,0,2,0,26540,4,0,0,111334,4198672,1,0,0,0,0,52,0,0,0,4,5713,0,4,0,0,82,161151,526608,0,23
3.0,Shota,,Arveladze,60101,7,23,259,7858,0,93,0,0,261001,0,0,2017,182,5529,142576,0,0,132354,73,0,2,0,7858,3,0,1,111339,132354,9,1,0,0,1,20,0,0,0,3,5520,0,4,0,0,82,161692,270594,0,9
1.0,Airton,,Andrioli,60201,0,9,0,79177,0,3011,0,0,242201,0,0,16,170,5507,139654,0,0,263186,75,0,2,0,79177,2,0,1,111393,4195346,8,0,0,0,1,54,0,0,0,2,5713,0,2,0,0,87,161662,532498,0,9
1.0,Michael,,Valkanis,2080000,0,3,289,181489,0,92,0,0,252102,0,0,49,181,5511,143123,0,0,270464,79,0,2,0,181489,2,0,1,111395,4198528,9,1,0,0,1,195,0,0,0,2,5513,0,3,0,0,82,161643,526464,0,23
1.0,Mark,,Jackson,60201,0,8,251,272778,0,693,0,0,242101,0,0,4004,182,5527,144257,0,0,263184,75,0,2,0,272778,2,0,1,111396,4202512,2,1,0,0,1,14,0,0,0,2,5520,0,2,0,0,82,161055,528400,0,8
1.0,Arthur,,Diles,70000,0,3,255,76092,0,114,0,0,242201,0,0,2016,175,5535,145922,0,0,263256,75,0,1,0,76092,2,0,1,111397,4202584,2,0,0,0,1,195,0,0,0,2,5500,0,2,0,0,82,161547,528472,0,3
0.5,Mark,,Milligan,2150000,0,21,259,78428,0,90,0,0,234101,0,0,0,178,5510,147122,0,0,270337,75,0,2,0,78428,2,0,1,111398,4198401,4,0,0,0,1,195,0,0,0,2,5522,0,1,0,0,82,161642,526337,0,6
0.5,David,,Zdrilic,60201,0,9,0,74219,0,65,0,0,234101,0,0,33,182,5510,142991,0,0,263424,75,0,2,0,74219,1,0,1,111399,4202752,4,0,0,0,1,195,0,0,0,1,5567,0,1,0,0,82,161333,528640,0,23
2.0,Ufuk,,Talay,2150101,0,24,245,250843,0,175,0,0,252102,0,0,27,178,5509,143704,0,0,263176,75,0,2,0,250843,1,0,1,111400,4195336,2,1,0,0,1,195,0,0,0,1,5524,0,2,0,0,83,161097,532488,0,24
