firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,careerenddate,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,careerstartdate,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,previousteamcountryid2,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,previousteamcountryid1,previousteamid3,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,previousteamid2,shortpassing,modeavailability,freekickaccuracy,skillmoves,faceposerpreset,previousteamcountryid3,previousteamid1,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,goldenage,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
21515,39401,39401,0,0,1970,0,2,0,0,102,1140103,0,1950,6,0,24,0,68,0,0,0,19,0,115,0,20,-1,32,45,0,0,0,22,93,4,29,15,32,92,94,0,91,68,260101,70,2028,14,24,19,0,-1,0,15,94,53,0,189,1,0,-1,76,0,1,126747,0,0,0,42,93,40,0,56,0,0,82,1,2,0,0,63,0,238380,75,60,5,-1,0,33,0,29,0,0,0,0,0,0,0,59,64,75,19,0,-1,0,1,89,1,1,1,0,0,160432,0,0,40,1,0,3,85,5,1,44,238380,0,93,0,0,512,89,4,0,92,500,2,0,0,0,1,2,0,0,32,0,0,2,0,93,20,0,-1,22,0,0,6
1470,8884,8884,0,0,2014,141,0,0,31,132,1140401,0,1991,0,16,88,1,82,0,0,0,92,0,103,0,40,-1,78,92,0,0,0,89,7,0,39,15,87,90,8,2,87,91,232001,92,2028,93,93,34,0,-1,1,2001,91,83,0,174,1,0,25,63,27,1,143201,18,0,0,93,66,159,110912,84,1056840,0,74,0,0,0,1,77,0,1075,12,41,5,-1,111400,87,0,89,3,0,195,45,0,0,0,57,84,87,74,0,-1,0,0,12,3,0,1,0,16,160432,0,0,27,1,0,5,57,5,0,81,238382,0,7,0,3,4608,90,3,0,90,500,3,0,0,0,1,2,0,0,29,0,0,293,0,83,36,11,-1,85,0,0,3
6371,30206,30205,6373,0,2014,103,0,0,11,112,2010000,0,1999,6,0,49,1,52,0,0,0,39,0,11,0,92,-1,71,53,0,0,0,40,11,0,93,15,68,89,13,0,87,82,232001,55,2028,39,50,88,0,-1,0,1509,59,74,0,178,0,0,3,91,0,1,144452,5,0,0,66,88,45,0,69,68042768,0,80,0,0,0,32768,55,0,13038,7,91,5,-1,0,74,0,46,1,0,0,241,0,0,0,88,69,66,90,0,-1,0,1,6,5,0,1,0,0,160432,0,0,45,1,0,3,84,5,0,83,238384,0,8,0,1,4608,46,3,0,89,500,4,0,0,0,1,0,0,0,30,0,0,2,0,72,90,0,-1,40,0,0,6
9011,4285,4285,0,0,2006,0,0,0,132,141,2080000,0,1986,1,0,80,0,80,0,0,0,92,0,141,0,39,-1,75,92,0,0,0,83,9,0,31,15,82,90,8,0,93,93,232001,89,2028,91,87,34,0,-1,0,6,88,82,0,183,1,0,18,75,27,1,141192,25,0,0,92,76,34,1,89,8579,0,78,0,0,0,4194304,80,0,4000,8,35,5,-1,245,88,0,82,3,0,14,131682,0,0,0,72,84,84,62,0,-1,0,4,12,8,0,1,0,0,160432,0,0,34,1,0,4,76,4,0,80,238388,0,15,0,3,0,89,2,0,90,500,2,0,0,0,1,0,0,0,29,0,0,2,0,83,26,0,-1,91,0,0,1
28973,19789,19789,0,0,2008,0,0,0,42,141,2010000,0,1994,0,27,72,0,73,0,0,0,89,0,82,0,33,-1,75,81,0,0,0,79,8,0,36,15,64,87,8,0,87,80,232001,81,2028,88,79,38,0,-1,0,3000,81,84,0,188,1,0,-1,83,34,1,143801,25,0,0,86,79,14,13,89,557842448,0,81,0,0,0,64,74,0,5680,10,40,4,-1,241,82,5,75,3,0,45,245,0,0,0,71,83,76,88,0,-1,0,1,13,3,0,1,0,9,160432,0,0,34,1,0,4,88,3,0,76,238424,0,12,0,3,0,86,8,0,87,500,4,0,0,0,1,0,16,0,24,0,0,2,0,84,35,0,-1,82,1,0,0
28973,37926,37926,0,0,2011,20,0,0,19,118,1140401,0,1994,0,0,64,0,73,0,0,0,77,0,1,0,92,-1,87,73,0,0,0,82,13,0,92,15,65,88,8,0,88,88,232001,87,2028,75,82,85,0,-1,0,1005,82,82,0,192,1,0,10,89,27,1,143793,14,0,0,87,90,18,0,83,352649232,0,83,1,0,0,32768,66,0,1419,11,88,4,-1,131682,87,0,58,2,0,14,1,0,0,0,91,83,80,82,0,-1,0,1,12,9,0,1,0,0,160432,0,0,18,1,0,3,79,2,0,93,238427,0,11,0,2,0,78,7,0,88,500,4,0,0,0,1,0,0,0,26,0,0,4,0,82,84,0,-1,66,0,0,0
29413,33076,33076,0,0,2003,0,4,0,0,102,2080401,0,1981,15,287,24,0,46,0,0,0,31,0,148,0,20,-1,31,37,0,0,0,27,89,1,38,15,32,89,91,0,86,71,232001,71,2028,34,30,22,0,-1,0,3505,91,42,0,193,1,0,-1,80,13,1,139192,0,0,0,34,87,14,0,65,512,0,92,0,0,0,0,43,0,190053,86,47,5,-1,269,33,0,30,0,0,38,11,0,0,0,47,50,86,40,0,-1,0,2,84,1,1,1,0,0,160432,0,0,13,1,0,3,73,2,1,67,238428,0,87,0,0,10,84,2,0,89,500,4,0,0,0,1,0,0,0,33,0,0,2,0,89,22,0,-1,23,0,0,1
31451,40533,30412,31451,0,2015,0,0,0,0,110,1140401,0,1991,0,0,96,0,77,0,0,0,69,0,25,0,85,-1,82,75,1,0,0,94,14,0,92,15,88,90,14,0,91,83,232001,74,2028,75,76,87,0,-1,1,28,80,90,0,168,1,0,-1,83,54,1,142623,7,0,0,85,86,45,326,96,169873540,0,69,0,0,0,8,86,0,1040,14,85,5,-1,383,83,0,96,2,0,48,243,0,0,0,85,92,83,76,0,-1,0,2,13,9,0,1,0,16,160432,0,0,54,2,0,2,83,3,0,93,238430,0,12,0,2,0,83,7,0,90,500,4,0,0,0,1,0,0,0,25,0,0,288,2,91,83,0,-1,75,0,0,0
22120,24232,24232,0,0,2000,13,0,0,116,118,1140401,0,1979,3,0,75,0,75,0,0,0,87,0,127,0,92,5,91,93,1,0,0,94,13,0,91,15,82,90,10,0,89,89,232001,89,2028,79,76,89,0,-1,0,4003,81,84,0,174,1,0,10,76,27,1,138220,14,0,0,87,82,21,23,95,102891520,0,71,0,0,0,4,79,0,191189,8,89,5,-1,131682,91,0,90,2,0,95,21,0,0,0,90,92,88,79,0,-1,0,1,13,1,0,1,0,0,160432,0,0,21,1,0,4,72,3,0,91,238435,0,6,0,2,4096,87,2,0,90,500,4,0,0,0,1,0,0,0,29,0,0,2,0,88,87,0,-1,88,0,0,3
28759,23227,23227,0,0,2009,107,0,0,11,112,240000,0,1984,0,287,40,0,65,0,0,0,39,0,32,0,96,-1,78,53,0,0,0,40,15,0,95,15,75,92,7,0,94,94,232001,68,2028,56,62,95,0,-1,0,525,69,85,0,186,1,0,7,84,0,1,140874,5,0,0,73,82,27,0,72,737296,0,83,0,0,0,262144,68,0,1109,11,95,5,-1,0,86,0,30,1,0,0,131681,0,0,0,78,84,74,93,0,-1,0,1,6,8,0,1,0,0,160432,0,0,27,1,0,4,83,5,0,80,238439,0,8,0,1,4608,55,5,0,92,500,2,0,0,0,1,0,0,0,26,0,0,2,0,85,94,0,-1,64,0,0,0
21064,4748,4748,0,0,2003,131,0,0,11,113,60000,0,1983,3,0,61,0,69,0,0,0,59,0,14,0,92,-1,80,90,0,0,0,59,13,0,89,15,55,88,8,0,87,84,232001,56,2028,66,70,87,0,-1,0,2022,76,80,0,192,1,0,18,84,27,1,139924,5,0,0,85,85,18,11,76,268976144,1,82,0,0,0,131072,68,0,222481,8,90,4,-1,131682,79,0,71,1,0,14,70,0,0,0,86,76,68,84,0,-1,0,1,9,1,0,1,0,0,160432,0,0,18,1,0,3,76,5,0,87,238443,0,12,0,1,512,67,1,0,88,500,1,0,0,0,1,0,0,0,31,0,0,2,0,78,91,0,-1,66,0,0,3
15101,20984,20984,0,0,2009,0,0,0,0,141,1450000,0,1988,6,0,85,0,87,0,0,0,87,0,6,0,45,-1,71,85,0,0,0,81,7,0,41,15,66,86,13,0,89,80,232001,71,2028,91,80,44,0,-1,0,1508,82,85,0,178,1,0,-1,63,42,1,142055,25,0,0,83,71,46,0,80,33554435,0,75,0,0,0,16,79,0,52241,11,45,4,-1,241,75,0,79,2,0,45,78,0,0,0,71,89,73,93,0,-1,0,1,12,9,0,1,0,0,160432,0,0,46,1,0,4,89,5,0,84,239261,0,11,0,2,512,86,5,0,86,500,3,0,0,0,1,0,0,0,30,0,0,1,0,87,33,2,-1,85,0,0,3
25361,19785,19785,0,0,2016,0,0,0,0,142,1140401,0,1998,3,0,67,0,77,0,0,0,90,0,85,0,36,-1,71,81,0,0,0,77,10,0,49,15,74,88,7,14,91,83,232001,71,2028,92,80,35,0,-1,0,1526,80,82,0,184,1,0,-1,82,27,1,144509,25,0,0,81,79,21,29,84,100663393,0,74,1,0,0,16,73,0,11141,7,40,4,-1,115841,77,0,70,2,0,0,38,0,0,41,66,90,73,93,0,-1,10,1,8,6,0,1,0,0,160432,0,0,21,1,0,4,91,3,0,79,242510,0,6,0,2,0,87,1,0,88,500,2,0,0,0,1,0,0,0,28,0,0,1,0,86,22,11,-1,89,0,0,3
11197,40524,11197,11197,0,1979,0,0,0,41,143,2010000,0,1957,0,0,81,0,92,0,0,0,93,0,45,0,39,-1,82,92,0,0,0,93,12,0,39,15,84,91,14,0,92,92,232001,86,2028,92,94,34,0,-1,0,1000,91,92,0,175,1,0,-1,72,130,1,131225,25,0,0,87,77,38,0,92,33554500,0,76,1,0,0,2097152,90,0,190049,10,44,5,-1,0,84,0,85,3,0,0,234,0,0,0,70,91,84,86,0,-1,0,1,6,3,1,1,0,0,160432,0,0,38,1,0,5,86,2,0,91,242519,0,15,0,3,0,92,8,0,91,500,2,0,0,0,1,0,0,0,24,0,0,2,2,92,41,0,-1,92,0,0,0
15264,26511,26511,0,0,2006,0,0,0,121,131,60401,0,1995,16,39,86,0,84,0,0,0,78,0,65,0,64,-1,83,92,0,0,0,88,9,0,75,0,79,87,13,0,87,89,232001,91,2028,79,85,59,0,-1,0,508,86,84,0,175,1,0,14,70,163,1,144006,18,0,0,89,65,27,0,90,1288,0,72,1,0,0,32,86,0,13383,5,62,4,-1,50,87,0,84,3,0,14,52,0,0,0,31,87,85,70,0,-1,0,1,7,1,0,1,0,0,160601,0,0,163,1,0,4,64,4,0,84,242625,0,15,0,3,0,84,4,0,87,500,2,0,0,0,4,0,0,0,25,0,0,1,0,85,51,0,-1,93,0,0,0
18169,37838,37817,0,0,2014,131,0,0,18,121,60401,0,1993,0,28,84,0,70,0,0,0,80,0,43,0,77,-1,87,88,0,0,0,89,9,0,79,0,81,86,13,0,83,86,232001,86,2028,72,80,63,0,-1,0,528,81,74,0,186,1,0,18,78,27,2,143321,14,0,0,88,81,52,115841,91,9352,1,80,1,0,0,256,69,0,7518,9,73,4,-1,50,88,5,85,2,0,0,101083,0,0,0,86,76,86,66,0,-1,0,1,7,9,0,1,0,0,160432,0,0,52,1,0,4,65,4,0,85,243027,0,13,0,2,0,81,6,0,86,500,4,0,0,0,1,0,0,0,25,0,0,5,0,75,71,0,-1,75,0,0,3
34455,6201,6201,0,0,2011,0,0,0,0,111,2010000,0,1992,0,28,37,0,52,0,0,0,34,0,1,0,85,-1,66,48,0,0,0,40,8,0,86,15,51,86,6,0,85,82,232001,55,2028,42,50,90,0,-1,0,1009,58,84,0,188,1,0,-1,93,0,1,143149,5,0,0,65,88,14,1790,60,268992528,0,90,1,0,0,262144,55,0,388,11,87,4,-1,1,73,0,30,1,0,0,18,0,0,0,86,77,60,89,0,-1,0,0,11,9,0,1,0,0,160432,0,0,14,1,0,3,86,2,0,78,243029,0,5,0,1,0,45,9,0,86,500,2,0,0,0,6,0,0,0,30,0,0,6,0,81,88,0,-1,40,0,0,0
13040,12911,12911,0,0,2013,119,0,0,17,114,1140000,0,1995,0,38,48,1,68,0,0,0,68,0,73,0,91,-1,75,58,0,0,0,62,13,0,92,15,54,86,12,0,92,80,232001,74,2028,58,64,89,0,-1,0,1511,70,70,0,177,1,0,14,84,27,2,144358,10,0,0,72,87,47,110770,73,805371904,0,77,1,0,0,67108864,79,0,4202,6,88,4,-1,86,80,0,35,1,0,42,131681,0,0,0,93,76,69,61,0,-1,0,1,12,9,0,1,0,0,160432,0,0,27,1,0,3,63,5,0,91,243030,0,9,0,1,4864,62,2,0,86,502,5,0,0,0,1,2,0,0,28,2,0,3,0,73,90,0,-1,55,0,0,0
17777,3716,3716,0,0,1999,27,0,0,133,138,60401,0,1981,3,0,83,0,84,0,0,0,85,0,28,0,45,16,76,71,0,0,0,87,10,0,31,15,85,87,15,0,85,88,232001,84,2028,87,91,35,0,-1,0,1006,89,90,0,182,0,0,18,84,0,1,139181,27,0,0,90,83,14,13,84,34611457,0,76,0,0,0,128,75,0,247517,14,44,4,-1,9,84,0,85,3,0,0,1795,0,0,0,80,87,83,72,0,-1,0,0,9,9,0,1,0,0,160432,0,0,14,2,0,4,70,2,0,87,247515,0,11,0,3,0,85,8,0,87,500,2,0,0,0,1,2,0,0,24,0,0,2,0,89,45,0,-1,82,0,0,0
23481,12209,12867,12867,0,1972,0,0,0,126,136,30401,1,1953,0,0,90,0,93,0,0,0,89,0,45,0,37,-1,90,80,1,0,0,84,8,0,44,0,93,92,8,0,94,89,260101,92,2028,87,96,34,0,-1,0,1523,94,89,0,169,1,0,12,64,56,1,128214,23,0,0,94,66,54,1043,84,41955328,0,72,0,2,0,1048576,89,0,247553,11,40,5,-1,1041,92,0,88,4,0,0,517,0,0,0,52,90,92,65,0,-1,0,0,11,9,0,1,0,0,160432,0,0,54,1,0,4,63,2,0,80,247553,0,10,0,4,0,85,6,0,92,500,3,0,0,0,3,0,0,0,28,0,0,2,0,89,34,0,-1,83,0,0,0
19278,8380,8380,0,0,1990,0,0,0,43,141,1360000,0,1968,5,0,80,0,90,0,0,0,91,0,111,0,39,-1,55,89,2,0,0,89,11,0,31,15,74,89,13,0,92,88,260101,74,2028,92,87,36,0,-1,0,4,88,88,0,173,1,0,-1,66,14,1,134550,25,0,0,89,72,42,0,87,34611264,0,73,0,2,0,1,88,0,247699,13,41,5,-1,9,83,0,87,3,0,0,78,0,0,0,69,91,75,85,0,-1,0,1,13,1,0,1,0,0,160432,0,0,42,1,0,5,78,3,0,85,247699,0,12,0,2,0,90,1,0,89,500,3,0,0,0,1,2,0,0,29,0,0,2,0,89,35,3,-1,91,0,0,3
16010,32020,32020,0,0,2000,0,0,0,0,142,60000,0,1978,3,37,75,0,77,0,0,0,90,0,14,0,45,-1,52,86,0,0,0,87,12,0,32,15,64,87,7,0,88,89,260101,75,2028,91,82,31,0,-1,0,3503,83,85,0,180,0,0,-1,79,27,1,138433,25,0,0,87,78,14,45,85,211,0,79,0,2,0,4194304,76,0,247703,10,43,4,-1,8,74,0,68,2,0,0,9,0,0,0,72,82,69,89,0,-1,0,0,7,2,0,1,0,0,160432,0,0,50,1,0,4,84,2,0,81,247703,0,7,0,2,0,89,4,0,87,500,2,0,0,0,1,2,0,0,25,0,0,2,0,84,37,0,-1,90,0,0,3
16010,38999,38999,0,0,2000,0,0,0,0,142,240401,1,1985,0,287,66,0,82,0,0,0,88,0,46,0,38,-1,64,87,0,0,0,86,7,0,35,15,56,87,11,0,86,87,260101,73,2029,91,78,33,0,-1,0,1023,81,88,0,175,1,0,-1,73,42,1,139177,25,0,0,85,76,14,19,87,39845888,0,73,0,2,0,2,78,0,248146,9,40,4,-1,1799,78,0,65,2,0,0,1,0,0,0,70,87,69,85,0,-1,0,1,5,9,0,1,0,0,160432,0,0,14,1,0,4,75,4,0,86,248146,0,7,0,2,0,89,8,0,87,500,2,0,0,0,4,2,0,0,30,0,0,2,0,88,31,0,-1,85,0,0,0
13216,39959,39959,0,0,2013,109,0,0,3,105,2010000,0,1994,0,287,80,1,75,0,0,0,78,0,665,0,87,-1,79,69,0,0,0,78,6,0,84,15,85,86,5,0,84,83,244101,77,2029,60,81,86,0,-1,0,2501,81,87,0,181,1,0,7,80,45,1,144034,3,0,0,84,82,27,45,80,17072128,0,76,0,2,0,67108864,73,0,250890,15,84,4,-1,241,81,0,60,3,0,0,131681,0,0,0,84,86,80,76,0,-1,0,2,9,3,0,1,0,0,160432,0,0,27,1,0,5,76,3,0,86,250890,0,7,0,2,0,69,4,0,86,502,3,0,0,0,1,0,0,0,29,3,0,2,0,87,82,0,-1,69,0,0,0
38042,19952,19952,0,0,2020,0,0,0,11,113,2320000,0,2003,20,287,62,1,65,0,0,0,38,0,0,0,92,-1,72,65,0,0,0,78,10,0,85,24,64,88,14,23,89,86,230101,61,2029,46,66,89,0,-1,0,1006,70,85,0,190,0,0,-1,91,21,1,147371,5,0,0,73,86,7,10,84,950292,0,85,1,2,0,268435456,60,0,251483,13,90,4,-1,28,76,0,53,1,0,14,229,0,0,0,89,74,68,87,0,-1,0,0,7,9,0,1,0,0,160922,0,0,7,1,0,3,78,5,0,76,251483,0,11,0,1,6656,60,6,0,88,500,4,0,0,0,8,2,0,0,26,0,0,2,0,80,91,0,-1,43,0,0,20
11759,30198,30198,0,0,1966,0,0,0,0,141,1140401,0,1943,3,287,90,0,90,0,0,0,96,0,554,0,41,-1,87,92,1,0,0,93,7,0,44,13,86,92,12,0,95,95,260101,91,2029,95,90,38,0,-1,0,2,91,89,0,172,1,0,-1,75,45,0,125812,25,0,0,93,74,23,0,94,35651780,1,72,0,2,0,4194304,91,0,254642,12,45,5,-1,0,90,0,87,3,0,0,243,0,0,0,55,91,89,74,0,-1,0,1,10,3,0,1,0,0,160432,0,0,23,2,0,3,69,4,0,88,254642,0,11,0,3,0,94,2,0,92,500,2,0,0,0,1,1,0,0,27,13,0,2,2,90,42,0,-1,92,0,0,3
18461,19881,19881,0,0,2002,0,0,0,48,112,40000,0,1983,3,38,47,0,64,0,0,0,49,0,167,0,91,-1,70,55,0,0,0,43,6,0,87,15,62,89,7,0,90,80,252001,52,2029,47,55,93,0,-1,0,29,62,75,0,186,1,0,-1,90,27,0,139880,5,0,0,64,90,21,21,66,268845072,0,84,0,2,0,32768,71,0,261593,9,91,5,-1,45,74,0,38,1,0,0,22,0,0,0,94,67,63,88,0,-1,0,1,8,10,0,1,0,0,160146,0,0,21,1,0,3,89,5,0,86,261593,0,10,0,1,4608,51,3,0,89,500,4,0,0,0,1,0,0,0,30,0,0,2,0,71,93,0,-1,53,0,0,3
31462,40725,40679,0,0,2019,0,0,0,0,141,2190000,0,2002,0,287,87,0,82,0,0,0,93,0,176,0,43,-1,77,91,0,0,0,89,9,0,49,0,84,88,11,10,90,89,232001,84,2029,92,87,36,0,-1,0,2031,87,84,0,187,3,0,-1,77,14,0,146393,25,0,0,91,73,34,246,91,1056807,0,71,1,0,0,4194304,72,0,7826,7,45,4,-1,11,86,0,86,3,0,48,1,0,0,2,58,85,84,78,0,-1,17,0,7,4,0,1,0,0,160432,0,0,34,2,0,4,67,2,0,77,262112,0,12,1,2,0,91,2,0,88,502,4,0,0,0,1,0,0,0,29,6,0,5,0,84,37,2,-1,93,0,0,0
9256,25160,25160,0,0,2016,0,0,0,44,141,2180000,0,1999,0,287,82,1,76,0,0,0,92,0,108,0,34,-1,70,87,0,0,0,80,12,0,48,2,66,88,9,0,85,86,242101,74,2029,93,84,32,0,-1,0,34,84,83,0,183,2,0,-1,85,27,0,144877,25,0,0,88,80,52,110556,89,4194323,0,78,1,2,0,64,77,0,262271,12,43,4,-1,131682,81,0,75,2,0,0,101085,0,0,0,66,82,75,88,0,-1,0,0,9,2,0,1,0,9,160215,0,0,52,1,0,4,84,5,0,81,262271,0,9,0,2,512,89,2,0,88,501,3,0,0,0,1,2,16,0,29,15,0,2,0,83,38,0,-1,84,1,0,0
18018,14160,14155,14155,0,2011,132,0,0,22,121,1140000,0,1995,1,38,82,1,81,0,0,0,88,0,513,0,66,-1,91,76,0,0,0,83,7,0,68,11,81,86,9,0,84,85,244101,91,2029,82,86,59,0,-1,0,4001,85,76,0,185,1,0,18,74,48,1,143923,14,0,0,87,73,45,0,83,16785921,0,76,0,2,0,256,77,0,262285,14,63,4,-1,327,92,0,79,3,0,0,243,0,0,0,63,79,88,74,0,-1,0,0,8,1,0,1,0,0,161228,0,0,45,2,0,3,68,5,0,79,262285,0,14,0,2,4608,82,4,0,86,501,2,0,0,0,1,0,0,0,30,15,0,2,0,77,53,0,-1,79,0,0,18
17547,28831,28843,28843,0,2014,123,0,0,28,127,2290101,0,2000,3,0,80,0,87,0,0,0,84,0,556,0,75,18,78,77,0,0,0,80,9,0,80,0,81,86,7,0,87,85,251101,86,2030,78,84,67,0,-1,0,560,85,84,0,178,1,0,12,74,14,1,145501,16,0,0,86,81,34,0,83,16845056,0,73,0,1,0,67108864,90,0,39943,6,78,4,-1,11,86,0,78,2,0,163,247,0,0,0,82,86,83,65,0,-1,0,1,9,9,0,1,0,0,160591,0,0,167,1,0,4,71,5,0,95,266473,0,14,0,2,512,80,4,0,86,501,2,0,0,0,4,0,0,0,30,15,0,2,0,85,86,0,-1,78,0,0,0
22284,40524,22587,22587,0,2019,0,0,0,0,112,2190000,0,1997,21,0,62,0,73,0,0,0,69,0,220,0,91,-1,77,73,0,0,0,74,14,0,90,15,67,89,11,0,87,83,244101,63,2030,65,75,89,0,-1,0,1519,77,84,0,188,1,0,-1,91,27,1,144477,5,0,0,82,89,21,131682,86,268730384,0,84,0,2,0,524288,63,0,107715,9,91,5,-1,32,83,0,81,2,0,0,21,0,0,0,89,80,74,92,0,-1,0,0,8,3,0,1,0,0,160558,0,0,54,1,0,3,86,3,0,87,266690,0,6,0,2,4096,72,5,0,89,500,4,0,0,0,3,2,0,0,30,0,0,5,0,82,91,0,-1,70,0,0,0
9256,12140,12140,0,0,2019,39,0,0,43,141,40401,0,1997,1,0,73,1,81,0,0,0,89,0,76,0,49,-1,74,88,0,0,0,92,8,0,53,8,66,88,10,0,86,87,232101,86,2030,90,83,44,0,-1,0,1522,85,85,0,180,1,0,27,76,14,1,144853,25,0,0,88,76,45,11,91,20971521,0,75,0,2,0,4,80,0,49072,9,55,4,-1,483,84,0,85,3,0,52,240,0,0,0,65,87,79,82,0,-1,0,1,13,1,0,1,0,0,160565,0,0,60,1,0,4,77,3,0,84,266691,0,12,0,2,0,90,2,0,88,500,2,0,0,0,4,2,0,0,29,0,0,2,0,86,58,0,-1,90,0,0,5
32308,1183,1183,0,0,2001,43,0,0,32,136,1140401,0,1988,0,0,81,0,85,0,0,0,83,0,45,0,31,25,78,75,0,0,0,82,14,0,37,22,83,85,12,0,81,86,250101,78,2030,85,88,28,0,-1,0,1037,86,95,0,184,1,0,18,70,0,0,140562,23,0,0,84,72,183,0,78,33554432,0,76,1,2,0,2097152,81,0,266694,7,35,3,-1,0,81,0,77,3,0,0,111674,0,0,0,64,92,80,76,0,-1,0,0,7,9,0,1,0,0,160572,0,0,183,2,0,4,75,2,0,83,266694,0,8,0,3,0,82,9,0,85,500,4,0,0,0,4,2,0,0,26,0,0,2,0,94,27,2,-1,81,0,0,0
36554,5531,5531,0,0,1999,31,0,0,37,143,2180103,0,1984,1,0,82,0,87,0,0,0,86,0,103,0,56,18,79,86,0,0,0,87,12,0,53,15,79,87,7,0,89,84,252001,86,2030,87,92,60,0,-1,0,3509,90,86,0,176,1,0,23,64,14,1,141395,25,0,0,91,69,27,0,91,4194564,0,73,0,2,0,1048576,85,0,266695,14,59,4,-1,8,86,0,80,3,0,46,50,0,0,0,67,89,83,83,0,-1,0,0,13,2,0,1,0,0,160541,0,0,46,1,0,3,83,2,0,79,266695,0,9,0,3,0,88,3,0,87,500,2,0,0,0,1,2,0,0,23,0,0,2,0,87,58,0,-1,84,0,0,6
14769,19364,19364,0,0,2014,27,0,0,33,138,2290000,0,1996,3,0,90,1,86,0,0,0,80,0,637,0,54,16,87,77,0,0,0,87,9,0,45,0,91,87,9,0,84,85,242101,91,2030,85,91,51,0,-1,0,4,88,90,0,180,1,0,18,69,48,2,144614,27,0,0,87,69,14,325,87,6299652,0,74,0,2,0,64,85,0,266801,13,52,4,-1,8,85,0,78,3,0,195,9,0,0,0,58,91,88,68,0,-1,0,0,14,1,1,1,0,0,160571,0,0,195,2,0,3,76,2,0,78,266801,0,15,0,2,2048,85,2,0,87,500,3,0,0,0,2,2,0,0,22,0,0,2,0,90,49,0,-1,84,0,0,3
16995,37763,17003,17003,0,1983,26,0,0,141,136,2290000,0,1960,21,0,81,0,90,0,0,0,89,0,28,0,45,12,78,78,0,0,0,85,14,0,47,15,82,89,6,0,88,91,260101,89,2030,92,93,43,0,-1,0,1016,90,90,0,173,1,0,25,80,18,1,132290,23,0,0,88,73,54,568,91,41943172,0,74,0,2,0,2097152,85,0,268513,12,49,5,-1,219,85,0,76,4,0,0,517,0,0,0,44,93,84,86,0,-1,0,0,8,9,0,1,0,0,160572,0,0,54,1,0,4,83,2,0,82,268513,0,13,0,4,0,89,7,0,89,500,3,0,0,0,6,2,0,0,25,0,0,2,0,91,43,0,-1,86,0,0,21
38362,34375,34375,0,0,1996,39,0,0,42,143,2010000,0,1978,19,0,85,0,90,0,0,0,87,0,450,0,43,-1,77,85,0,0,0,79,10,0,43,15,84,86,15,0,85,86,260101,75,2030,89,91,36,0,-1,0,2502,90,89,0,171,1,0,27,84,34,1,136876,25,0,0,89,83,21,1824,82,37748736,0,70,1,2,0,16777216,97,0,269603,10,41,4,-1,1903,81,0,73,2,0,37,301,0,0,0,84,93,80,81,0,-1,0,0,6,8,0,1,0,0,160601,0,0,37,2,0,3,78,2,0,80,269603,0,7,0,3,0,85,4,0,86,500,2,0,0,0,3,0,0,0,29,0,0,2,0,91,25,0,-1,84,0,0,4
34934,24561,24561,0,0,2005,29,0,0,31,125,240000,1,1990,5,0,83,0,82,0,0,0,86,0,87,0,51,16,81,74,0,0,0,77,5,0,40,0,84,87,10,0,85,83,252001,87,2030,75,91,42,0,-1,0,2001,87,90,0,183,1,0,18,75,45,2,142199,12,0,0,87,77,14,10,78,5242882,1,72,0,2,0,67108864,70,0,273812,9,46,4,-1,243,86,0,73,3,0,0,9,0,0,0,68,87,84,66,0,-1,0,1,6,5,0,1,0,0,160846,0,0,14,1,0,4,72,2,0,91,273812,0,6,0,3,0,77,3,0,87,500,4,0,0,0,6,0,0,0,28,0,0,2,0,89,38,0,-1,81,0,0,0
