teamkitid,chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,shortstemplateindex,jerseynamefonttype,teamcolorprimpercent,isgeneric,teamcolorsecpercent,year,jerseytemplateindex,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,sockstemplateindex,jerseyrestriction
1385,0,1,220,29,0,0,220,220,220,220,63,220,220,29,220,220,220,0,220,19,220,0,1,46,220,0,220,29,220,29,220,0,220,29,0,220,220,125,0,220,220,220,220,29,220,0,1,0,0,0,10,0,1,70,0,20,0,0,100,28,0,0,0,0,98,0,10,0,0,0,0
1779,0,1,12,47,0,0,12,12,12,12,228,12,12,148,12,12,12,0,12,19,12,0,1,232,12,0,12,33,12,229,12,0,12,132,0,12,12,107,0,12,12,12,12,231,12,0,2,0,0,0,10,0,1,92,0,5,0,0,100,28,0,0,0,0,92,0,10,0,0,0,0
3335,0,1,220,125,0,0,220,220,220,220,29,220,220,29,220,220,220,0,220,19,220,0,1,29,220,0,220,50,220,29,220,0,220,234,0,220,220,29,0,220,220,220,220,29,220,0,3,0,0,0,10,0,1,79,0,14,0,0,100,28,0,0,0,0,98,0,10,0,0,0,0
17552,0,1,220,48,0,0,12,12,12,220,230,220,220,29,12,12,220,0,12,19,12,0,1,230,12,0,12,33,220,29,12,0,220,30,0,220,12,230,0,12,12,12,12,29,220,0,4,0,0,0,137,0,1,72,0,26,0,0,0,28,1,0,0,0,98,0,137,0,0,0,0
645,0,1,45,231,0,0,220,220,220,12,40,12,12,231,220,220,12,0,220,20,220,0,1,173,220,0,220,231,12,231,220,0,12,231,0,12,220,51,0,220,220,220,220,231,12,0,0,0,0,0,8,0,2,92,0,7,0,8,100,29,0,1,0,0,84,0,8,0,0,0,0
4070,0,1,220,38,0,0,12,12,12,220,231,220,220,39,12,12,220,0,12,20,12,0,1,229,12,0,12,30,220,23,12,0,220,25,0,220,12,230,0,12,12,12,12,29,220,0,1,0,0,0,8,0,2,86,0,11,0,0,100,29,0,1,0,0,84,0,8,0,0,0,0
4354,0,1,220,207,0,0,220,220,220,220,159,220,220,208,220,220,220,0,220,20,220,0,1,121,220,0,220,159,220,123,220,0,220,121,0,220,220,207,0,220,220,220,220,160,220,0,2,0,0,0,8,0,2,98,0,98,0,8,100,29,0,1,0,0,100,0,8,0,0,0,0
647,0,1,36,44,0,0,158,158,36,42,229,42,158,231,36,158,42,0,158,19,42,0,1,229,36,0,42,39,36,231,36,0,158,171,7,36,158,229,0,36,42,42,42,231,158,0,0,0,0,0,137,0,1,81,0,17,0,0,100,31,0,0,0,0,98,0,137,0,0,0,0
648,0,1,220,9,0,0,220,220,220,220,27,220,220,5,220,220,220,0,220,19,220,0,1,162,220,0,220,27,220,163,220,0,220,162,7,220,220,9,0,220,220,220,220,19,220,0,1,0,0,0,137,0,1,94,0,94,0,0,100,31,0,0,0,0,99,0,137,0,0,0,0
3992,0,1,220,21,0,0,220,220,220,220,116,220,220,183,220,220,220,0,220,19,220,0,1,48,220,0,220,235,220,47,220,0,220,254,0,220,220,183,0,220,220,220,220,115,220,0,2,0,0,0,137,0,1,77,0,13,0,0,100,31,0,0,0,0,97,0,137,0,0,0,0
3940,0,1,148,1,0,0,196,196,148,48,39,48,196,38,148,196,48,0,196,19,48,0,1,39,148,0,48,1,148,36,148,0,196,1,0,148,196,41,0,148,48,48,48,36,196,0,3,0,0,0,1,0,1,86,0,9,0,0,87,31,0,0,0,0,85,0,1,0,0,0,0
1386,0,1,29,16,0,0,12,175,29,42,17,220,175,14,220,220,42,0,220,19,42,0,1,23,29,0,220,17,29,14,12,0,220,23,0,220,175,16,0,220,12,42,220,14,175,0,0,0,0,0,109,0,60,94,0,94,0,0,100,32,0,0,0,0,99,0,109,3,0,0,1
1387,0,1,24,105,0,0,220,27,24,12,244,126,27,228,81,27,41,0,57,19,41,0,1,251,24,0,41,97,12,253,220,0,57,177,0,81,27,225,0,24,220,41,126,247,12,0,1,0,0,0,109,0,60,57,0,24,0,0,100,32,0,0,0,0,94,0,109,3,0,0,1
1780,0,1,220,93,0,0,12,220,220,220,150,12,220,92,12,12,220,0,12,19,220,0,1,67,220,0,12,150,220,64,12,0,12,67,7,12,220,93,0,12,12,220,12,150,220,0,2,0,0,0,109,0,60,98,0,98,0,0,100,32,0,0,0,0,99,0,109,3,0,0,1
1781,0,1,220,186,0,0,63,220,220,220,69,226,220,194,194,127,220,0,127,19,220,0,1,8,220,0,226,69,220,8,74,0,127,8,0,194,220,186,0,194,150,220,226,71,220,0,3,0,0,0,109,0,60,96,0,96,0,0,100,32,0,0,0,0,97,0,109,3,0,0,1
14066,0,1,220,0,0,0,255,220,220,220,32,220,220,14,220,220,220,0,220,0,220,0,1,201,220,0,220,0,220,14,69,0,220,0,7,220,220,50,0,220,71,220,220,14,220,0,4,0,0,0,109,0,60,69,0,28,0,0,0,32,1,0,0,0,100,0,109,3,0,0,1
649,0,1,12,217,0,0,12,12,12,12,231,12,12,231,12,12,12,0,12,2076,12,0,1,230,12,0,12,182,12,231,12,0,12,116,8,12,12,231,0,12,12,12,12,231,12,0,0,0,0,0,3,0,1,74,0,19,0,10,76,33,0,1,0,0,99,1,3,0,0,0,0
650,0,1,187,70,0,0,110,110,187,219,51,219,110,75,187,110,219,0,110,2076,219,0,1,44,187,0,219,51,187,48,187,0,110,44,0,187,110,70,0,187,219,219,219,55,110,0,1,0,0,0,3,0,1,94,0,94,0,10,76,33,0,1,0,0,99,0,3,0,0,0,0
5276,0,1,12,24,0,0,12,12,12,12,199,12,12,81,12,12,12,0,12,2076,12,0,1,169,12,0,12,24,12,169,12,0,12,24,0,12,12,81,0,12,12,12,12,199,12,0,2,0,0,0,3,0,1,91,0,7,0,0,76,33,0,0,0,0,91,0,3,0,0,0,0
1388,0,1,63,230,0,0,220,220,220,129,56,129,43,231,220,220,129,0,220,20,220,0,1,43,220,0,220,230,63,231,220,0,43,230,7,63,220,103,0,220,220,220,220,231,43,0,0,0,0,0,12,0,8,89,0,5,0,0,100,34,0,0,0,0,98,0,12,0,0,0,1
1389,0,1,220,130,0,0,26,26,58,220,231,220,220,128,58,26,220,0,26,20,144,0,1,231,58,0,144,71,220,59,58,0,220,56,7,220,26,231,0,58,144,144,144,72,220,0,1,0,0,0,12,0,1,80,0,19,0,0,100,34,0,0,0,0,99,0,12,0,0,0,1
1390,0,1,220,99,0,0,220,220,220,220,65,220,220,77,220,220,220,0,220,20,220,0,1,225,220,0,220,106,220,244,220,0,220,249,0,220,220,60,0,220,220,220,220,82,220,0,2,0,0,0,12,0,8,87,0,6,0,0,100,34,0,0,0,0,96,0,12,0,0,0,0
1392,0,1,12,64,0,0,12,12,12,12,231,12,12,230,12,12,12,0,12,19,12,0,1,232,12,0,12,38,12,230,12,0,12,226,7,12,12,231,0,12,12,12,12,230,12,0,0,0,0,0,12,0,1,87,0,10,0,0,100,36,0,0,0,0,98,0,12,0,0,0,0
1393,0,1,220,227,0,0,220,220,220,220,30,220,220,33,220,220,220,0,220,19,220,0,1,163,220,0,220,227,220,173,220,0,220,227,7,220,220,38,0,220,220,220,220,26,220,0,1,0,0,0,12,0,1,91,0,7,0,0,100,36,0,0,0,0,99,0,12,0,0,0,0
1782,0,1,12,31,0,0,12,12,12,12,214,12,12,86,220,12,12,0,220,19,12,0,1,163,12,0,12,31,12,162,12,0,12,31,7,12,12,88,0,12,12,12,220,214,12,0,2,0,0,0,12,0,1,86,0,11,0,0,100,36,0,0,0,0,98,0,12,0,0,0,0
3659,0,1,160,80,0,0,191,191,160,92,50,92,191,31,160,191,92,0,191,19,92,0,1,55,160,0,92,76,160,31,160,0,191,81,0,160,191,52,0,160,92,92,92,31,191,0,3,0,0,0,12,0,1,61,0,36,0,0,100,36,0,0,0,0,97,0,12,0,0,0,0
1394,0,1,99,236,0,0,220,220,220,57,95,57,1,206,220,220,57,0,220,19,220,0,1,3,220,0,220,240,99,206,220,0,1,239,0,99,220,70,0,220,220,220,220,206,1,0,0,0,0,0,232,0,6,88,0,9,0,0,100,38,0,0,0,0,87,0,232,0,0,0,0
1395,0,1,12,171,0,0,12,12,12,12,240,12,12,171,12,12,12,0,12,19,12,0,1,242,12,0,12,190,12,196,12,0,12,195,7,12,12,235,0,12,12,12,12,190,12,0,1,0,0,0,232,0,1,54,0,42,0,0,100,38,0,0,0,0,95,0,232,0,0,0,0
1396,0,1,12,0,0,0,12,12,12,12,227,12,12,0,12,12,12,0,12,19,12,0,1,253,12,0,12,188,12,244,12,0,12,241,7,12,12,0,0,12,12,12,12,203,12,0,2,0,0,0,10,0,1,70,0,26,0,0,100,38,0,0,0,0,70,0,10,0,0,0,0
1397,0,1,110,86,0,0,157,157,110,84,51,84,157,83,110,157,84,0,157,19,84,0,1,22,110,0,84,95,110,5,110,0,157,17,0,110,157,43,0,110,84,84,84,92,157,0,3,0,0,0,9,0,6,89,0,7,0,0,100,38,0,0,0,0,62,0,9,0,0,0,0
17574,0,1,12,170,0,0,12,12,12,12,240,12,12,171,12,12,12,0,12,0,12,0,1,242,12,0,12,189,12,196,12,0,12,195,7,12,12,235,0,12,12,12,12,190,12,0,4,0,0,0,232,0,6,54,0,43,0,0,0,38,1,0,0,0,95,0,232,0,0,0,0
1404,0,1,220,35,0,0,12,32,32,96,230,12,220,30,220,12,220,0,220,31,32,0,1,230,12,0,12,34,94,30,12,0,12,35,3,12,12,229,0,12,12,12,220,30,96,0,0,0,0,0,28,0,22,70,0,19,0,0,31,45,0,1,0,0,99,0,28,0,0,0,1
1405,0,1,58,220,0,0,31,31,58,114,163,220,31,184,220,31,114,0,220,31,114,0,1,134,58,0,114,218,58,121,58,0,220,194,0,220,31,189,0,58,114,114,220,152,31,0,1,-1,0,0,28,0,22,60,0,38,0,0,31,45,0,1,0,0,93,0,266,0,0,0,1
1406,0,1,220,230,0,0,236,220,220,237,43,12,220,80,12,220,220,0,12,31,220,0,1,205,220,0,220,230,236,210,236,0,12,230,0,12,220,59,0,220,237,220,12,56,236,0,2,0,0,0,28,0,22,90,0,6,0,0,31,45,0,1,0,0,97,0,266,0,0,0,0
1407,0,1,219,34,0,0,242,242,219,195,34,12,242,27,12,242,195,0,12,31,195,0,1,34,219,0,195,34,219,27,219,0,12,34,7,12,242,34,0,219,195,195,12,27,242,0,3,-1,0,0,28,0,22,95,0,95,0,0,31,45,0,1,0,0,99,0,266,0,0,0,1
651,0,1,131,231,0,0,0,220,220,189,131,189,0,231,131,220,189,0,0,31,220,0,1,0,220,0,220,230,131,231,131,0,0,230,7,131,220,190,0,220,189,220,189,231,0,0,0,0,0,0,282,0,22,91,0,7,0,0,31,48,0,0,0,0,100,0,282,0,0,0,0
652,0,1,53,140,0,0,220,63,53,53,195,53,63,191,220,63,53,0,220,31,53,0,1,202,53,0,53,159,53,209,220,0,63,170,25,53,63,181,0,53,220,53,220,203,63,0,1,0,0,0,282,0,22,76,0,20,0,0,31,48,0,0,0,0,100,0,282,0,0,0,1
4366,0,1,220,24,0,0,246,220,220,220,74,220,220,23,69,220,220,0,246,31,220,0,1,228,220,0,220,41,220,231,69,0,220,201,2,220,220,23,0,220,16,220,16,79,220,0,2,0,0,0,282,0,22,86,0,13,0,0,31,48,0,0,0,0,100,0,282,0,0,0,0
4632,0,1,155,43,0,0,12,97,155,189,41,189,97,43,12,97,189,0,12,31,189,0,1,49,155,0,189,41,155,49,12,0,97,49,11,155,97,43,0,155,12,189,12,41,97,0,3,0,0,0,282,0,22,98,0,98,0,0,31,48,0,0,0,0,100,0,282,0,0,0,1
1414,0,1,220,29,0,0,220,12,12,220,231,12,220,30,220,220,220,0,220,31,12,0,1,231,12,0,220,29,220,30,220,0,12,29,8,12,12,229,0,220,220,12,220,30,220,0,0,0,0,0,207,0,22,85,0,13,0,0,31,50,0,1,0,0,100,0,213,0,0,0,0
1415,0,1,205,119,0,0,248,38,57,17,206,17,248,113,205,230,17,0,248,31,103,0,1,248,57,0,19,72,205,17,205,0,248,25,7,205,38,26,0,198,17,103,17,65,248,0,1,0,0,0,207,0,22,47,0,39,0,0,31,50,0,1,0,0,100,0,213,0,0,0,0
1785,0,1,220,236,0,0,12,220,220,220,202,12,220,224,12,12,220,0,12,31,220,0,1,157,220,0,12,202,220,139,12,0,12,157,0,12,220,236,0,12,12,220,12,186,220,0,2,0,0,0,207,0,22,98,0,98,0,0,31,50,0,1,2,0,99,0,213,0,0,0,0
4189,0,1,66,120,0,0,220,15,66,220,232,220,15,229,255,255,115,0,255,31,115,0,1,233,66,0,128,66,220,229,220,0,220,25,9,220,15,230,0,255,220,115,128,229,220,0,3,0,0,0,207,0,22,81,0,10,0,0,31,50,0,1,2,0,99,1,213,0,0,0,0
1416,0,1,138,1,0,0,107,237,138,0,39,0,237,66,40,237,0,0,107,31,0,0,1,106,138,0,0,134,138,108,40,0,237,231,3,138,237,65,0,138,66,0,66,40,237,0,0,0,0,0,281,0,22,90,0,9,0,0,31,52,0,0,0,0,98,0,281,0,0,0,1
1417,0,1,137,38,0,0,236,12,12,0,119,0,236,30,137,12,0,0,236,31,12,0,1,229,12,0,12,37,137,30,137,0,236,36,0,137,12,7,0,12,0,12,0,30,236,0,1,0,0,0,281,0,22,89,0,6,0,0,31,52,0,0,0,0,99,0,281,0,0,0,1
1786,0,1,222,135,0,0,12,195,222,131,46,131,195,64,12,12,131,0,12,31,131,0,1,46,222,0,12,220,222,60,12,0,195,201,0,222,195,48,0,12,12,131,12,60,195,0,2,0,0,0,281,0,22,91,0,5,0,0,31,52,0,0,2,0,96,0,281,0,0,0,1
1418,0,1,131,224,0,0,243,65,131,104,224,104,65,230,177,65,104,0,243,31,104,0,1,224,131,0,104,224,131,230,177,0,65,224,11,131,65,224,0,131,31,104,31,230,65,0,3,0,0,0,281,0,22,93,0,93,0,8,31,52,0,0,0,0,97,1,281,3,0,0,1
1419,0,1,43,35,0,0,120,220,220,36,42,36,120,231,43,220,36,0,120,31,220,0,1,104,220,0,220,42,43,231,43,0,120,104,8,43,220,35,0,220,36,220,36,231,120,0,0,0,0,0,207,0,22,96,0,96,0,0,31,54,0,0,0,0,92,0,213,0,0,0,0
1420,0,1,220,43,0,0,220,120,42,220,226,220,220,45,220,120,220,0,220,31,36,0,1,227,42,0,36,34,220,107,220,0,220,108,0,220,120,224,0,42,220,36,220,36,220,0,1,0,0,0,207,0,22,87,0,10,0,0,31,54,0,0,0,0,100,0,213,0,0,0,0
1787,0,1,220,217,0,0,16,220,220,220,53,220,220,82,53,220,220,0,16,31,220,0,1,16,220,0,220,216,220,16,53,0,220,216,8,220,220,82,0,220,81,220,81,53,220,0,2,0,0,0,207,0,22,85,0,11,0,0,31,54,0,0,0,0,96,0,213,0,0,0,0
1421,0,1,220,227,0,0,12,220,220,220,30,57,220,29,30,208,220,0,208,31,220,0,1,30,220,0,57,227,220,29,12,0,208,227,7,30,220,30,0,30,12,220,57,29,220,0,0,0,0,0,207,0,22,68,0,22,0,0,31,55,0,0,2,0,86,0,213,0,0,0,0
1422,0,1,220,246,0,0,12,220,220,220,155,57,220,164,30,208,220,0,208,31,220,0,1,131,220,0,57,237,220,129,12,0,208,217,20,30,220,167,0,30,12,220,57,152,220,0,1,0,0,0,207,0,22,68,0,15,0,0,31,55,0,0,2,0,95,0,213,0,0,0,0
1788,0,1,12,64,0,0,220,12,12,12,230,220,12,61,220,220,12,0,220,31,12,0,1,246,12,0,220,230,12,244,220,0,220,246,7,220,12,64,0,220,220,12,220,228,12,0,2,0,0,0,207,0,22,97,0,97,0,0,31,55,0,0,2,0,98,0,213,0,0,0,0
1423,0,1,66,130,0,0,220,22,66,132,225,132,22,229,220,22,132,0,220,16,132,0,1,225,66,0,132,66,66,229,220,0,22,23,0,66,22,225,0,66,220,132,220,229,22,0,0,0,0,0,200,0,19,88,0,9,0,0,86,57,0,0,0,0,98,0,200,0,0,0,0
1424,0,1,220,230,0,0,12,220,220,220,32,220,220,27,12,220,220,0,12,16,220,0,1,32,220,0,220,230,220,27,12,0,220,230,13,220,220,33,0,220,12,220,12,27,220,0,1,0,0,0,200,0,19,89,0,8,0,0,85,57,0,0,0,0,92,0,200,0,0,0,0
1425,0,1,220,42,0,0,232,220,220,220,80,220,220,45,78,220,220,0,232,16,220,0,1,234,220,0,220,80,220,235,78,0,220,234,7,220,220,42,0,220,43,220,43,84,220,0,2,0,0,0,200,0,19,92,0,92,0,0,85,57,0,0,0,0,98,0,200,2,0,0,0
655,0,1,220,237,0,0,74,220,220,220,80,220,220,134,73,220,220,0,74,17,220,0,1,59,220,0,220,237,220,58,73,0,220,237,0,220,220,134,0,220,106,220,106,80,220,0,0,0,0,0,201,0,19,93,0,5,0,0,100,58,0,0,0,0,90,0,201,0,0,0,0
656,0,1,73,139,0,0,220,74,73,106,231,106,74,231,220,74,106,0,220,17,106,0,1,231,73,0,106,82,73,231,220,0,74,29,0,73,74,231,0,73,220,106,220,231,74,0,1,0,0,0,201,0,19,91,0,7,0,0,100,58,0,0,0,0,90,0,201,0,0,0,0
5253,0,1,220,139,0,0,226,220,220,220,126,220,220,221,127,220,220,0,226,17,220,0,1,225,220,0,220,53,127,227,127,0,226,140,0,127,220,219,0,220,220,220,220,127,226,0,2,0,0,0,201,0,19,54,0,41,0,0,100,58,0,0,0,0,96,0,201,0,0,0,0
5069,0,1,220,30,0,0,12,220,220,12,32,12,220,30,12,12,220,0,12,17,220,0,1,188,220,0,12,30,12,30,12,0,12,31,11,12,220,38,0,12,12,220,12,30,12,0,0,0,0,0,201,0,19,59,0,37,0,0,100,62,0,0,2,0,96,0,201,0,0,4,0
5078,0,1,12,30,0,0,220,12,12,12,231,12,12,231,220,12,12,0,220,17,12,0,1,231,12,0,12,29,12,231,220,0,12,30,11,12,12,231,0,12,220,12,220,231,12,0,1,0,0,0,201,0,19,88,0,8,0,0,76,62,0,0,0,0,85,0,201,0,0,0,0
5457,0,1,12,30,0,0,220,12,12,220,182,220,12,41,220,12,12,0,220,17,12,0,1,113,12,0,12,30,220,117,220,0,220,30,11,220,12,37,0,12,220,12,220,183,220,0,2,0,0,0,201,0,19,93,0,6,0,0,100,62,0,0,0,0,85,0,201,0,0,4,0
1429,0,1,208,38,0,0,255,225,37,46,210,46,255,37,208,225,46,0,255,16,27,0,1,254,37,0,27,41,208,225,208,0,255,225,7,208,225,50,0,37,46,27,46,40,255,0,0,0,0,0,204,0,19,67,0,28,0,0,100,64,0,1,0,0,97,1,204,0,0,0,0
1430,0,1,220,82,0,0,12,220,220,220,29,220,220,29,12,220,220,0,12,16,220,0,1,31,220,0,220,130,220,29,12,0,220,6,8,220,220,30,0,220,12,220,12,29,220,0,1,0,0,0,204,0,19,72,0,21,0,0,100,64,0,1,0,0,97,0,204,0,0,0,0
5029,0,1,220,164,0,0,136,220,220,220,97,220,220,164,96,220,220,0,136,16,220,0,1,126,220,0,220,97,220,125,96,0,220,126,0,220,220,164,0,220,170,220,170,96,220,0,2,0,0,0,200,0,19,97,0,97,0,0,76,64,0,1,0,0,97,0,200,0,0,0,0
6716,0,1,12,80,0,0,223,12,12,12,216,12,12,199,217,12,12,0,223,16,12,0,1,223,12,0,12,127,12,221,217,0,12,151,11,12,12,201,0,12,201,12,201,214,12,0,3,0,0,0,200,0,19,70,0,27,0,0,76,64,0,1,0,0,97,0,200,0,0,0,0
1432,0,1,220,40,0,0,221,220,220,220,33,220,220,77,16,220,220,0,221,16,220,0,1,155,220,0,220,33,220,47,16,0,220,155,7,220,220,40,0,220,55,220,55,59,220,0,0,0,0,0,204,0,19,97,0,97,0,0,100,65,0,0,0,0,99,0,204,3,0,0,0
1433,0,1,51,204,0,0,220,9,51,102,223,102,9,205,220,220,102,0,220,16,102,0,1,230,51,0,220,223,51,230,220,0,9,230,7,51,9,204,0,220,220,102,220,223,9,0,1,0,0,0,204,0,19,95,0,95,0,0,100,65,0,0,0,0,99,0,204,3,0,0,0
1434,0,1,12,200,0,0,220,12,12,12,153,12,12,201,220,220,12,0,220,16,12,0,1,75,12,0,220,153,12,75,220,0,12,75,7,12,12,200,0,220,220,12,220,153,12,0,2,0,0,0,204,0,19,97,0,97,0,0,100,65,0,0,0,0,99,0,204,3,0,0,0
5024,0,1,169,66,0,0,12,213,169,102,50,102,213,32,12,213,102,0,12,16,102,0,1,35,169,0,102,50,169,32,12,0,213,35,7,169,213,66,0,169,12,102,12,32,213,0,3,0,0,0,204,0,19,96,0,96,0,0,100,65,0,0,0,0,100,0,204,3,0,0,0
1435,0,1,61,149,0,0,214,56,61,144,231,144,56,231,62,214,144,0,214,16,144,0,1,231,61,0,62,59,61,231,62,0,56,47,3,61,56,231,0,62,62,144,62,231,56,0,0,0,0,0,200,0,19,87,0,7,0,0,100,66,0,0,2,0,98,0,200,0,0,0,0
1436,0,1,220,67,0,0,214,220,220,220,41,220,220,66,61,56,220,0,56,16,220,0,1,41,220,0,144,41,220,40,62,0,220,41,22,220,220,67,0,61,62,220,144,40,220,0,1,-1,0,0,200,0,19,93,0,93,0,0,100,66,0,0,2,0,97,0,200,0,0,0,1
1437,0,1,220,232,0,0,123,220,220,220,58,220,220,132,56,12,220,0,123,16,220,0,1,123,220,0,12,232,220,138,56,0,220,232,0,220,220,123,0,12,116,220,116,60,220,0,2,0,0,0,200,0,19,92,0,6,0,0,100,66,0,0,2,0,97,0,200,0,0,0,0
659,0,1,22,22,0,0,133,220,220,25,18,25,133,230,22,220,25,0,133,16,220,0,1,124,220,0,220,18,22,231,22,0,133,124,0,22,220,22,0,220,25,220,25,230,133,0,0,0,0,0,200,0,19,97,0,97,0,0,76,68,0,0,0,0,86,0,200,0,0,4,0
660,0,1,220,183,0,0,220,110,13,220,231,220,220,23,220,110,220,0,220,16,23,0,1,231,13,0,23,181,220,111,220,0,220,181,0,220,110,231,0,13,220,23,220,13,220,0,1,0,0,0,200,0,19,86,0,10,0,0,76,68,0,0,0,0,92,0,200,0,0,4,0
1439,0,1,71,72,0,0,152,230,71,154,201,154,230,74,203,230,154,0,152,16,154,0,1,151,71,0,154,201,71,157,203,0,230,151,0,71,230,72,0,71,83,154,83,203,230,0,2,0,0,0,200,0,19,97,0,97,0,0,76,68,0,0,0,0,93,0,200,0,0,4,0
1440,0,1,33,56,0,0,220,177,33,66,230,66,177,231,220,177,66,0,220,16,66,0,1,230,33,0,66,30,33,231,220,0,177,176,13,33,177,230,0,33,220,66,220,231,177,0,0,0,0,0,200,0,19,80,0,18,0,0,76,69,0,1,0,0,99,0,200,0,0,0,1
1441,0,1,105,157,0,0,36,128,105,28,69,28,128,155,68,128,28,0,36,16,28,0,1,38,105,0,28,69,105,36,68,0,128,38,19,105,128,157,0,105,155,28,155,67,128,0,1,0,0,0,200,0,19,96,0,96,0,0,76,69,0,1,0,0,99,0,200,0,0,0,1
1442,0,1,12,63,0,0,139,12,12,12,194,12,12,63,196,12,12,0,139,16,12,0,1,138,12,0,12,194,12,140,196,0,12,138,0,12,12,63,0,12,63,12,63,197,12,0,2,0,0,0,200,0,19,95,0,95,0,0,76,69,0,1,0,0,99,0,200,0,0,0,0
5760,0,1,12,193,0,0,234,12,12,12,241,12,12,191,241,12,12,0,234,16,12,0,1,236,12,0,12,241,12,235,241,0,12,236,0,12,12,193,0,12,190,12,190,241,12,0,3,0,0,0,200,0,19,98,0,98,0,0,76,69,0,1,0,0,99,0,200,0,0,0,1
661,0,1,220,40,0,0,220,194,95,220,49,220,220,40,220,220,220,0,220,17,62,0,1,41,95,0,220,79,220,222,220,0,220,219,5,220,194,73,0,220,220,62,220,80,220,0,0,0,0,0,205,0,19,75,0,22,0,5,76,70,0,0,2,0,98,0,205,0,0,0,0
662,0,1,95,43,0,0,12,194,95,62,231,62,194,230,12,12,62,0,12,17,62,0,1,231,95,0,12,82,95,230,12,0,194,222,5,95,194,231,0,12,12,62,12,230,194,0,1,0,0,0,205,0,19,84,0,7,0,5,76,70,0,0,2,0,97,0,205,0,0,0,0
4738,0,1,12,67,0,0,220,12,12,12,181,12,12,66,220,220,12,0,220,17,12,0,1,246,12,0,220,218,12,251,220,0,12,251,0,12,12,51,0,220,220,12,220,215,12,0,2,0,0,0,205,0,19,62,0,36,0,0,86,70,0,0,2,0,59,0,205,0,0,0,0
1443,0,1,221,68,0,0,247,0,154,8,224,8,247,70,221,0,8,0,247,16,75,0,1,253,154,0,75,154,221,0,221,0,247,8,5,221,0,0,0,154,8,75,8,154,247,0,0,0,0,0,200,0,19,80,0,13,0,0,100,71,0,0,0,0,95,0,200,0,0,0,0
1444,0,1,76,224,0,0,167,4,76,69,224,69,4,222,219,4,69,0,167,16,69,0,1,167,76,0,69,250,76,252,219,0,4,249,5,76,4,212,0,76,210,69,210,252,4,0,1,0,0,0,200,0,19,75,0,13,0,0,100,71,0,0,0,0,95,0,200,0,0,0,0
1445,0,1,220,43,0,0,241,220,220,220,80,220,220,44,94,220,220,0,241,16,220,0,1,234,220,0,220,80,220,235,94,0,220,234,7,220,220,43,0,220,57,220,57,84,220,0,2,0,0,0,200,0,19,93,0,93,0,0,100,71,0,0,0,0,99,0,200,0,0,0,0
1446,0,1,220,30,0,0,12,220,220,220,32,220,220,29,12,220,220,0,12,16,220,0,1,198,220,0,220,30,220,29,12,0,220,30,11,220,220,34,0,220,12,220,12,29,220,0,0,0,0,0,200,0,19,50,0,48,0,0,76,72,0,1,0,0,99,0,204,0,0,0,0
1447,0,1,12,201,0,0,229,12,12,12,210,12,12,201,221,12,12,0,229,16,12,0,1,215,12,0,12,210,12,215,221,0,12,215,11,12,12,201,0,12,210,12,210,210,12,0,1,0,0,0,204,0,19,94,0,94,0,0,76,72,0,1,0,0,93,0,200,0,0,0,0
1448,0,1,12,156,0,0,229,12,12,12,56,12,12,158,57,220,12,0,229,16,12,0,1,218,12,0,220,56,12,221,57,0,12,218,0,12,12,156,0,220,164,12,164,58,12,0,2,0,0,0,200,0,19,96,0,96,0,0,76,72,0,1,0,0,94,0,200,0,0,0,0
5222,0,1,98,119,0,0,18,208,98,90,49,90,208,80,51,208,90,0,18,16,90,0,1,13,98,0,90,94,98,13,51,0,208,66,11,98,208,81,0,98,82,90,82,48,208,0,3,0,0,0,204,0,19,89,0,6,0,0,76,72,0,1,0,0,99,1,200,0,0,0,0
1449,0,1,220,67,0,0,137,220,220,220,32,220,220,64,187,220,220,0,190,800016,220,0,1,23,220,0,220,32,220,22,26,0,220,23,7,220,220,67,0,220,23,220,187,31,220,0,0,0,0,0,288,0,19,97,0,97,0,5,100,73,0,0,0,0,99,0,288,0,0,0,0
