teamkitid,chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,shortstemplateindex,jerseynamefonttype,teamcolorprimpercent,isgeneric,teamcolorsecpercent,year,jerseytemplateindex,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,sockstemplateindex,jerseyrestriction
1384,0,1,220,154,0,0,12,12,12,220,230,220,220,50,12,12,220,0,12,20,12,0,1,230,12,0,12,71,220,197,12,0,220,50,7,220,12,231,0,12,12,12,12,44,220,0,0,-1,0,0,137,0,1,71,0,10,0,9,0,28,0,0,0,0,89,0,137,0,0,0,0
1385,0,1,220,231,0,0,220,220,220,220,43,220,220,66,220,220,220,0,220,20,220,0,1,24,220,0,220,231,220,23,220,0,220,231,7,220,220,67,0,220,220,220,220,42,220,0,1,-1,0,0,137,0,1,90,0,8,0,9,0,28,0,0,0,0,100,0,137,0,0,0,0
1779,0,1,12,107,0,0,12,12,12,12,200,12,12,47,12,12,12,0,12,20,12,0,1,145,12,0,12,168,12,147,12,0,12,253,0,12,12,48,0,12,12,12,12,201,12,0,2,-1,0,0,137,0,1,79,0,7,0,10,0,28,0,0,0,0,91,0,137,0,0,0,0
17552,0,1,220,0,0,0,12,12,12,220,0,220,220,0,12,12,220,0,12,0,12,0,1,0,12,0,12,0,220,0,12,0,220,0,0,220,12,0,0,12,12,12,12,0,220,0,4,0,0,0,137,0,1,0,0,0,0,0,0,28,1,0,0,0,0,0,137,0,0,0,0
645,0,1,220,3,0,0,220,220,220,12,1,12,220,4,12,12,220,0,12,20,220,0,1,171,220,0,12,1,12,128,220,0,12,171,0,12,220,3,0,12,220,220,12,1,12,0,0,-1,0,0,9,0,1,97,0,97,0,0,100,29,0,1,0,0,98,0,9,0,0,0,0
4070,0,1,12,223,0,0,220,12,12,220,223,12,12,231,12,220,12,0,12,20,12,0,1,223,12,0,220,223,220,231,220,0,12,223,0,12,12,223,0,220,220,12,12,231,220,0,1,-1,0,0,9,0,1,93,0,93,0,0,100,29,0,1,0,0,94,1,9,0,0,0,0
4354,0,1,12,109,0,0,12,12,12,12,213,12,12,117,12,12,12,0,12,20,12,0,1,228,12,0,12,213,12,231,12,0,12,228,0,12,12,109,0,12,12,12,12,217,12,0,2,-1,0,0,9,0,1,96,0,96,0,0,100,29,0,1,0,0,100,1,9,0,0,0,0
647,0,1,6,218,0,0,227,227,6,19,218,19,227,216,6,227,19,0,227,20,19,0,1,218,6,0,19,218,6,216,6,0,227,218,0,6,227,218,0,6,19,19,19,216,227,0,0,-1,0,0,137,0,1,95,0,95,0,0,100,31,0,0,0,0,97,1,137,0,0,0,0
648,0,1,220,230,0,0,220,220,220,220,36,220,220,42,220,0,220,0,220,20,220,0,1,209,220,0,0,230,220,211,220,0,220,231,0,220,220,42,0,0,220,220,220,37,220,0,1,-1,0,0,137,0,1,83,0,14,0,0,100,31,0,0,0,0,99,0,137,0,0,0,0
3992,0,1,6,0,0,0,227,227,6,19,229,19,227,36,6,227,19,0,227,20,19,0,1,246,6,0,19,175,6,240,6,0,227,242,0,6,227,0,0,6,19,19,19,233,227,0,2,-1,0,0,137,0,1,82,0,14,0,0,100,31,0,0,0,0,99,1,137,0,0,0,0
1386,0,1,220,30,0,0,12,220,220,220,3,220,220,30,220,220,220,0,220,800019,220,0,1,233,220,0,220,30,220,30,12,0,220,31,0,220,220,3,0,220,12,220,220,30,220,0,0,-1,0,0,109,0,60,68,0,30,0,0,76,32,0,0,0,0,91,0,109,0,0,0,0
1387,0,1,103,229,0,0,12,160,103,84,229,84,160,231,103,160,84,0,160,800019,84,0,1,228,103,0,84,229,103,231,12,0,160,228,7,103,160,229,0,103,12,84,84,231,160,0,1,-1,0,0,109,0,60,94,0,94,0,0,76,32,0,0,0,0,93,1,109,0,0,0,0
1780,0,1,220,14,0,0,12,220,220,220,99,220,220,17,220,220,220,0,220,800019,220,0,1,248,220,0,220,99,220,254,12,0,220,248,0,220,220,14,0,220,12,220,220,105,220,0,2,-1,0,0,109,0,60,96,0,96,0,0,76,32,0,0,0,0,100,0,109,0,0,0,0
1781,0,1,201,167,0,0,12,12,201,231,45,231,12,30,201,12,231,0,12,800019,231,0,1,46,201,0,231,158,201,30,12,0,12,158,0,201,12,46,0,201,12,231,231,30,12,0,3,-1,0,0,109,0,60,71,0,13,0,0,76,32,0,0,0,0,98,0,109,0,0,0,0
649,0,1,220,230,0,0,220,220,220,220,170,220,220,213,220,220,220,0,220,2076,220,0,1,22,220,0,220,229,220,23,220,0,220,229,0,220,220,212,0,220,220,220,220,172,220,0,0,-1,0,0,3,0,1,84,0,13,0,0,0,33,0,1,0,0,100,0,3,0,0,0,0
650,0,1,220,31,0,0,220,220,220,220,26,220,220,62,220,220,220,0,220,2076,220,0,1,6,220,0,220,76,220,6,220,0,220,220,0,220,220,62,0,220,220,220,220,26,220,0,1,-1,0,0,3,0,1,79,0,18,0,0,0,33,0,1,0,0,100,0,3,0,0,0,0
5276,0,1,12,29,0,0,12,12,12,12,160,12,12,62,12,12,12,0,12,2076,12,0,1,231,12,0,12,30,12,230,12,0,12,30,0,12,12,48,0,12,12,12,12,192,12,0,2,-1,0,0,3,0,1,91,0,7,0,0,0,33,0,0,0,0,100,1,3,0,0,0,0
1388,0,1,8,230,0,0,220,220,220,123,65,123,21,226,220,220,123,0,220,20,220,0,1,25,220,0,220,230,8,226,220,0,21,230,11,8,220,126,0,220,220,220,220,226,21,0,0,-1,0,0,12,0,8,93,0,5,0,9,100,34,0,0,0,0,89,0,12,0,0,0,0
1389,0,1,12,72,0,0,12,12,12,12,231,12,12,226,12,12,12,0,12,20,12,0,1,231,12,0,12,80,12,226,12,0,12,55,0,12,12,231,0,12,12,12,12,226,12,0,1,-1,0,0,12,0,8,85,0,9,0,9,100,34,0,0,0,0,89,0,12,0,0,0,0
1390,0,1,220,78,0,0,220,220,220,220,15,220,220,19,220,220,220,0,220,20,220,0,1,227,220,0,220,108,220,226,220,0,220,224,0,220,220,21,0,220,220,220,220,14,220,0,2,-1,0,0,12,0,8,73,0,12,0,10,100,34,0,0,0,0,96,0,12,0,0,0,0
1392,0,1,12,34,0,0,12,12,12,12,232,12,12,231,220,12,12,0,220,19,12,0,1,232,12,0,12,18,12,231,12,0,12,210,7,12,12,232,0,12,12,12,220,231,12,0,0,-1,0,0,137,0,17,81,0,17,0,0,100,36,0,1,0,0,96,0,137,3,0,0,0
1393,0,1,220,226,0,0,220,220,220,220,4,220,220,63,220,220,220,0,220,19,220,0,1,204,220,0,220,226,220,226,220,0,220,227,7,220,220,52,0,220,220,220,220,2,220,0,1,-1,0,0,137,0,17,86,0,12,0,0,100,36,0,1,0,0,96,0,137,3,0,0,0
1782,0,1,220,165,0,0,220,220,220,220,217,220,220,167,220,220,220,0,220,19,220,0,1,177,220,0,220,176,220,79,220,0,220,77,7,220,220,197,0,220,220,220,220,175,220,0,2,-1,0,0,137,0,17,50,0,48,0,0,100,36,0,1,0,0,96,1,137,3,0,0,0
3659,0,1,220,34,0,0,220,220,220,220,34,220,220,31,220,220,220,0,220,19,220,0,1,34,220,0,220,34,220,31,220,0,220,34,7,220,220,34,0,220,220,220,220,31,220,0,3,-1,0,0,137,0,17,93,0,93,0,0,100,36,0,1,0,0,98,0,137,3,0,0,0
1394,0,1,107,60,0,0,220,220,220,70,95,70,27,230,220,0,70,0,220,19,220,0,1,1,220,0,0,95,107,230,220,0,27,1,7,107,220,60,0,0,220,220,220,230,27,0,0,-1,0,0,94,0,8,94,0,94,0,0,100,38,0,0,0,0,85,1,94,0,0,0,0
1395,0,1,220,174,0,0,117,117,153,220,223,220,220,173,153,0,220,0,117,19,138,0,1,223,153,0,0,185,220,140,153,0,220,140,7,220,117,223,0,0,138,138,138,185,220,0,1,-1,0,0,94,0,8,57,0,41,0,0,100,38,0,0,0,0,98,1,94,0,0,0,0
1396,0,1,220,40,0,0,220,220,220,220,37,220,220,40,220,0,220,0,220,19,220,0,1,229,220,0,0,37,220,229,220,0,220,229,0,220,220,40,0,0,220,220,220,38,220,0,2,-1,0,0,94,0,8,97,0,97,0,0,100,38,0,0,0,0,99,1,94,0,0,0,0
1397,0,1,213,228,0,0,142,142,213,204,31,204,142,30,213,0,204,0,142,19,204,0,1,31,213,0,0,217,213,30,213,0,142,180,0,213,142,31,0,0,204,204,204,30,142,0,3,-1,0,0,94,0,8,88,0,8,0,0,100,38,0,0,0,0,99,1,94,0,0,0,0
17574,0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,0,12,0,12,0,12,0,12,0,12,0,0,12,12,0,0,12,12,12,12,0,12,0,4,0,0,0,9,0,6,0,0,0,0,0,0,38,1,0,0,0,0,0,9,0,0,0,0
1404,0,1,220,41,0,0,19,12,12,220,232,220,220,30,220,220,220,0,220,31,12,0,1,232,12,0,220,41,220,30,22,0,220,41,0,220,12,232,0,220,25,12,220,30,220,0,0,-1,0,0,28,0,22,68,0,30,0,9,31,45,0,0,2,0,89,1,28,0,0,0,1
1405,0,1,12,175,0,0,19,12,12,12,233,12,12,232,220,220,12,0,220,31,12,0,1,236,12,0,220,233,12,244,22,0,12,236,0,12,12,175,0,220,25,12,220,244,12,0,1,-1,0,0,28,0,22,91,0,91,0,9,31,45,0,0,2,0,89,1,28,0,0,0,1
1406,0,1,220,80,0,0,233,220,220,220,39,220,220,54,12,0,220,0,12,31,220,0,1,171,220,0,0,111,220,170,234,0,220,229,7,220,220,59,0,0,235,220,12,39,220,0,2,-1,0,0,28,0,22,86,0,6,0,10,31,45,0,0,2,0,98,1,28,0,0,0,1
1407,0,1,118,59,0,0,111,144,118,53,49,53,144,59,220,220,53,0,220,31,53,0,1,47,118,0,220,49,118,47,98,0,144,47,11,118,144,59,0,220,46,53,220,49,144,0,3,-1,0,0,28,0,22,99,0,99,0,8,31,45,0,0,2,0,100,0,28,3,0,0,1
651,0,1,220,231,0,0,75,220,220,220,126,220,220,183,152,75,220,0,75,31,220,0,1,48,220,0,208,231,220,49,152,0,220,230,8,220,220,181,0,152,208,220,208,128,220,0,0,-1,0,0,282,0,22,91,0,7,0,0,31,48,0,0,2,0,98,0,213,0,0,0,0
652,0,1,39,61,0,0,12,9,39,63,227,63,9,231,172,12,63,0,12,31,63,0,1,227,22,0,232,38,39,231,172,0,9,8,8,39,0,227,0,172,232,48,232,231,9,0,1,-1,0,0,282,0,22,91,0,7,0,0,31,48,0,0,2,0,98,1,213,0,0,0,0
4366,0,1,22,60,0,0,206,0,22,48,212,48,0,28,172,12,48,0,12,31,48,0,1,204,22,0,232,37,22,207,210,0,0,8,8,22,0,20,0,172,28,48,232,211,0,0,2,-1,0,0,282,0,22,90,0,8,0,0,31,48,0,0,2,0,98,1,213,0,0,0,0
4632,0,1,220,34,0,0,12,220,220,12,76,12,220,93,12,12,220,0,12,31,220,0,1,73,220,0,12,32,12,83,12,0,12,31,8,12,220,83,0,12,12,220,12,86,12,0,3,-1,0,0,282,0,22,90,0,8,0,0,31,48,0,0,2,0,98,0,213,0,0,0,0
1414,0,1,12,29,0,0,220,12,12,12,229,12,12,230,220,12,12,0,220,31,12,0,1,229,12,0,12,29,12,230,220,0,12,29,0,12,12,229,0,12,220,12,220,230,12,0,0,-1,0,0,207,0,22,85,0,14,0,0,31,50,0,1,2,0,97,1,213,0,0,0,0
1415,0,1,220,35,0,0,248,220,220,12,58,12,220,67,203,248,220,0,248,31,220,0,1,40,220,0,12,206,203,51,203,0,248,249,0,203,220,94,0,203,12,220,12,49,248,0,1,-1,0,0,207,0,22,79,0,19,0,0,31,50,0,1,2,0,99,0,213,0,0,0,0
1785,0,1,220,53,0,0,203,220,220,220,54,220,220,51,28,220,220,0,203,31,220,0,1,199,220,0,220,54,220,195,28,0,220,199,7,220,220,53,0,220,28,220,28,50,220,0,2,-1,0,0,207,0,22,98,0,98,0,0,31,50,0,1,2,0,99,0,213,0,0,0,0
4189,0,1,48,64,0,0,248,50,48,66,203,66,50,12,203,50,66,0,248,31,66,0,1,249,48,0,66,48,48,249,203,0,50,51,0,48,50,12,0,48,12,66,12,205,50,0,3,-1,0,0,207,0,22,92,0,6,0,0,31,50,0,1,0,0,84,0,213,0,0,0,0
1416,0,1,206,48,0,0,90,227,206,121,35,121,227,48,0,227,121,0,75,31,121,0,1,90,206,0,121,35,206,90,36,0,227,90,0,206,227,48,0,206,48,121,0,35,227,0,0,-1,0,0,281,0,22,97,0,97,0,9,31,52,0,0,0,0,100,0,281,0,0,0,1
1417,0,1,47,109,0,0,226,83,47,56,224,56,83,228,100,83,56,0,255,31,56,0,1,224,47,0,56,143,47,228,227,0,83,227,7,47,83,222,0,47,225,56,40,228,83,0,1,-1,0,0,281,0,22,81,0,15,0,9,31,52,0,0,0,0,99,1,281,0,0,0,1
1786,0,1,217,87,0,0,235,210,217,30,30,30,210,30,59,235,30,0,235,31,30,0,1,30,217,0,44,85,217,30,59,0,210,87,0,217,210,30,0,59,44,30,44,30,210,0,2,-1,0,0,281,0,22,77,0,12,0,10,31,52,0,0,2,0,97,0,281,0,0,0,0
1418,0,1,165,82,0,0,53,247,165,82,58,82,247,92,64,53,82,0,53,31,82,0,1,61,165,0,92,165,165,52,64,0,247,245,0,165,247,82,0,64,92,82,92,63,247,0,3,-1,0,0,281,0,22,94,0,5,0,9,31,52,0,0,2,0,89,0,281,0,0,0,1
1419,0,1,30,52,0,0,125,220,220,36,45,36,125,231,30,220,36,0,125,31,220,0,1,101,220,0,220,45,30,231,30,0,125,101,0,30,220,52,0,220,36,220,36,231,125,0,0,-1,0,0,207,0,22,96,0,96,0,0,31,54,0,0,0,0,96,0,213,0,0,4,0
1420,0,1,0,59,0,0,220,71,0,0,226,0,71,231,220,71,0,0,220,31,0,0,1,226,0,0,0,53,0,231,220,0,71,106,11,0,71,226,0,0,220,0,220,231,71,0,1,-1,0,0,207,0,22,77,0,21,0,0,31,54,0,0,0,0,96,1,213,0,0,4,0
1787,0,1,0,44,0,0,152,68,0,1,222,1,68,45,162,68,1,0,152,31,1,0,1,207,0,0,1,168,0,209,162,0,68,166,0,0,68,44,0,0,27,1,27,224,68,0,2,-1,0,0,207,0,22,74,0,22,0,0,31,54,0,0,0,0,100,0,213,0,0,4,0
3783,0,1,59,46,0,0,220,52,59,80,157,80,52,144,220,220,80,0,220,31,80,0,1,206,59,0,220,40,59,213,220,0,52,87,0,59,52,139,0,220,220,80,220,164,52,0,3,-1,0,0,207,0,22,53,0,34,0,0,31,54,0,0,2,0,89,0,213,0,0,4,0
1421,0,1,220,28,0,0,220,12,12,220,218,220,220,30,121,145,220,0,145,31,12,0,1,217,12,0,89,26,220,30,220,0,220,25,9,220,12,218,0,121,220,12,89,30,220,0,0,-1,0,0,207,0,22,56,0,40,0,0,31,55,0,1,2,0,79,1,213,2,0,0,0
1422,0,1,12,62,0,0,250,12,12,70,203,70,12,3,207,193,70,0,193,31,70,0,1,236,12,0,211,30,12,245,216,0,12,9,2,12,12,37,0,207,53,70,211,205,12,0,1,-1,0,0,207,0,22,82,0,12,0,0,31,55,0,1,2,0,73,1,213,0,0,0,0
1788,0,1,12,32,0,0,220,12,12,220,194,220,12,174,220,220,12,0,220,31,12,0,1,92,12,0,220,32,220,107,220,0,220,31,0,220,12,167,0,220,220,12,220,199,220,0,2,-1,0,0,207,0,22,90,0,5,0,0,31,55,0,1,2,0,87,1,213,0,0,0,0
5310,0,1,12,231,0,0,203,12,12,207,180,12,12,209,220,220,12,0,220,31,12,0,1,205,12,0,220,231,177,205,177,0,12,231,19,12,12,209,0,220,207,12,220,178,203,0,3,-1,0,0,207,0,22,67,0,26,0,0,31,55,0,1,2,0,78,0,213,0,0,0,0
1423,0,1,64,125,0,0,220,20,64,220,225,128,20,230,220,20,128,0,220,16,128,0,1,225,64,0,128,64,220,230,220,0,20,20,7,64,20,225,0,64,220,128,220,230,220,0,0,-1,0,0,202,0,19,83,0,13,0,0,0,57,0,0,0,0,92,1,202,0,0,0,0
1424,0,1,220,81,0,0,12,220,220,12,31,220,220,30,12,220,220,0,12,16,220,0,1,31,220,0,220,67,12,30,12,0,220,60,2,220,220,31,0,220,12,220,12,30,12,0,1,-1,0,0,202,0,19,80,0,14,0,0,0,57,0,0,0,0,95,0,202,0,0,0,0
1425,0,1,65,0,0,0,238,21,65,0,230,130,21,0,228,21,130,0,238,16,130,0,1,243,65,0,130,230,228,239,228,0,21,243,2,65,21,0,0,65,0,130,0,229,238,0,2,-1,0,0,202,0,19,94,0,94,0,0,76,57,0,0,0,0,98,0,202,0,0,0,0
655,0,1,220,121,0,0,64,220,220,220,59,220,220,121,74,220,220,0,64,17,220,0,1,46,220,0,220,59,220,46,74,0,220,46,10,220,220,121,0,220,135,220,135,59,220,0,0,-1,0,0,201,0,19,94,0,94,0,3,0,58,0,0,0,0,95,0,201,0,0,0,0
656,0,1,69,231,0,0,220,20,69,139,231,139,20,231,220,20,139,0,220,17,139,0,1,231,69,0,139,231,69,231,220,0,20,231,10,69,20,231,0,69,220,139,220,231,20,0,1,-1,0,0,201,0,19,92,0,92,0,3,0,58,0,0,0,0,95,1,201,0,0,0,0
5253,0,1,220,196,0,0,225,12,12,220,215,220,220,30,221,12,220,0,225,17,12,0,1,208,12,0,12,192,220,30,221,0,220,193,0,220,12,2,0,12,0,12,0,30,220,0,2,-1,0,0,201,0,19,79,0,14,0,0,0,58,0,0,0,0,88,1,201,0,0,0,0
5069,0,1,220,30,0,0,12,220,220,12,31,220,220,30,12,12,220,0,12,17,220,0,1,192,220,0,12,30,12,30,12,0,220,30,7,220,220,38,0,12,12,220,12,30,12,0,0,-1,0,0,205,0,19,83,0,11,0,0,76,62,0,0,2,0,97,0,205,0,0,0,0
5078,0,1,12,82,0,0,176,12,12,12,221,12,12,221,142,176,12,0,176,17,12,0,1,221,12,0,86,131,12,221,142,0,12,161,7,12,12,221,0,142,86,12,86,221,12,0,1,-1,0,0,205,0,19,86,0,8,0,0,76,62,0,0,2,0,97,0,205,0,0,0,0
5457,0,1,12,29,0,0,220,12,12,12,229,12,12,0,220,12,12,0,220,17,12,0,1,69,12,0,12,29,12,69,220,0,12,29,7,12,12,0,0,12,220,12,220,231,12,0,2,-1,0,0,205,0,19,90,0,8,0,0,76,62,0,0,2,0,97,1,205,0,0,0,0
1429,0,1,208,47,0,0,255,225,37,27,210,46,255,38,208,0,46,0,255,16,27,0,1,254,37,0,0,56,37,225,208,0,255,220,7,208,225,48,0,0,46,27,46,39,225,0,0,-1,0,0,204,0,19,73,0,18,0,0,0,64,0,1,0,0,94,0,204,0,0,0,0
1430,0,1,220,71,0,0,24,220,220,72,72,220,220,72,73,0,220,0,24,16,220,0,1,23,220,0,0,72,73,24,73,0,220,23,0,220,220,71,0,0,72,220,72,73,24,0,1,-1,0,0,204,0,19,93,0,93,0,0,0,64,0,1,0,0,95,0,204,0,0,0,0
5029,0,1,220,232,0,0,101,220,220,195,143,220,220,186,147,220,220,0,101,16,220,0,1,99,220,0,220,231,147,98,147,0,220,231,0,220,220,189,0,220,195,220,195,141,101,0,2,-1,0,0,204,0,19,92,0,6,0,0,76,64,0,1,0,0,96,0,204,0,0,0,0
6716,0,1,12,229,0,0,220,12,12,220,229,12,12,230,220,0,12,0,220,16,12,0,1,229,12,0,0,229,220,230,220,0,12,229,19,12,12,229,0,0,220,12,220,230,220,0,3,-1,0,0,204,0,19,95,0,95,0,0,0,64,0,1,0,0,94,1,204,0,0,0,0
1432,0,1,220,41,0,0,0,220,220,220,24,220,220,74,20,220,220,0,0,16,220,0,1,209,220,0,220,24,220,41,20,0,220,209,7,220,220,41,0,220,70,220,70,42,220,0,0,-1,0,0,202,0,19,91,0,91,0,0,76,65,0,1,0,0,97,0,202,0,0,0,0
1433,0,1,59,85,0,0,160,58,59,90,231,90,58,234,0,58,90,0,160,16,90,0,1,231,59,0,90,49,59,234,0,0,58,48,2,59,58,231,0,59,0,90,0,234,58,0,1,-1,0,0,202,0,19,86,0,6,0,0,76,65,0,1,0,0,96,1,202,0,0,0,0
1434,0,1,220,65,0,0,12,220,220,12,80,12,220,133,12,12,220,0,12,16,220,0,1,50,220,0,12,43,12,32,12,0,12,43,7,12,220,153,0,12,12,220,12,60,12,0,2,-1,0,0,202,0,19,66,0,30,0,0,76,65,0,1,2,0,97,0,202,0,0,0,0
5024,0,1,220,147,0,0,12,220,220,0,58,0,220,30,12,220,0,0,12,16,0,0,1,57,220,0,0,145,220,30,12,0,220,144,0,220,220,60,0,220,12,0,12,30,220,0,3,-1,0,0,202,0,19,45,0,41,0,0,76,65,0,1,0,0,97,0,202,0,0,0,1
1435,0,1,48,138,0,0,255,56,48,135,227,135,56,231,0,255,135,0,255,16,135,0,1,227,48,0,0,50,48,231,0,0,56,47,7,48,56,227,0,0,0,135,0,231,56,0,0,-1,0,0,204,0,19,90,0,5,0,7,0,66,0,0,2,0,89,1,204,0,0,0,1
1436,0,1,220,33,0,0,0,220,220,220,31,220,220,35,0,0,220,0,0,16,220,0,1,31,220,0,160,31,220,30,0,0,220,31,7,220,220,33,0,0,160,220,160,30,220,0,1,-1,0,0,204,0,19,96,0,96,0,7,0,66,0,0,2,0,94,0,204,0,0,0,1
1437,0,1,220,204,0,0,112,220,220,218,165,220,220,204,190,112,220,0,112,16,220,0,1,116,220,0,218,165,190,112,190,0,220,116,7,220,220,204,0,190,218,220,218,166,112,0,2,-1,0,0,204,0,19,90,0,90,0,10,0,66,0,0,0,0,92,0,204,0,0,0,0
1438,0,1,12,121,0,0,220,12,12,220,240,12,12,215,220,0,12,0,220,16,12,0,1,244,12,0,0,134,220,244,220,0,12,216,0,12,12,215,0,0,220,12,220,240,220,0,3,-1,0,0,204,0,19,45,0,28,0,7,76,66,0,0,0,0,99,1,204,0,0,0,1
659,0,1,4,20,0,0,94,220,220,15,6,15,94,221,4,220,15,0,94,17,220,0,1,84,220,0,220,6,4,221,4,0,94,84,0,4,220,20,0,220,15,220,15,221,94,0,0,-1,0,0,205,0,19,97,0,97,0,0,76,68,0,0,0,0,98,0,205,0,0,3,0
660,0,1,220,23,0,0,17,220,220,82,119,220,220,157,67,220,220,0,17,17,220,0,1,5,220,0,220,12,67,5,67,0,220,110,0,220,220,155,0,220,82,220,82,121,17,0,1,-1,0,0,205,0,19,90,0,5,0,0,76,68,0,0,0,0,98,0,205,0,0,3,0
1439,0,1,12,138,0,0,210,12,12,12,48,12,12,140,61,12,12,0,210,17,12,0,1,208,12,0,12,48,12,212,61,0,12,208,0,12,12,138,0,12,143,12,143,47,12,0,2,-1,0,0,205,2,19,97,0,97,0,0,76,68,0,0,0,0,98,0,205,0,0,4,0
1440,0,1,0,47,0,0,220,200,0,0,231,0,200,231,220,200,0,0,220,16,0,0,1,231,0,0,0,14,0,231,220,0,200,190,8,0,200,231,0,0,220,0,220,231,200,0,0,-1,0,0,204,0,19,78,0,20,0,7,76,69,0,1,0,0,94,0,204,0,0,3,0
1441,0,1,220,51,0,0,20,220,220,220,57,220,220,52,56,220,220,0,20,16,220,0,1,17,220,0,220,57,220,21,56,0,220,17,0,220,220,51,0,220,49,220,49,58,220,0,1,-1,0,0,204,0,19,97,0,97,0,7,76,69,0,1,0,0,97,0,204,0,0,3,0
1442,0,1,12,83,0,0,181,12,12,12,176,12,12,60,168,12,12,0,181,16,12,0,1,190,12,0,12,35,12,190,168,0,12,31,0,12,12,60,0,12,58,12,58,175,12,0,2,-1,0,0,204,2,19,87,0,6,0,9,76,69,0,1,0,0,83,0,204,0,0,3,0
5760,0,1,12,230,0,0,220,12,12,12,230,12,12,229,220,12,12,0,220,16,12,0,1,230,12,0,12,230,12,229,220,0,12,230,0,12,12,230,0,12,220,12,220,229,12,0,3,-1,0,0,204,0,19,93,0,93,0,7,76,69,0,1,0,0,94,1,204,0,0,3,0
661,0,1,65,30,0,0,220,229,77,96,49,96,55,30,220,220,96,0,220,16,49,0,1,41,77,0,220,72,65,218,220,0,55,217,7,65,229,73,0,220,220,49,220,72,55,0,0,-1,0,0,200,0,19,69,0,26,0,0,76,70,0,0,0,0,93,0,200,0,0,0,0
662,0,1,75,224,0,0,220,223,75,37,225,37,223,231,220,220,37,0,220,16,37,0,1,227,75,0,220,225,75,231,220,0,223,227,0,75,223,224,0,220,220,37,220,231,223,0,1,-1,0,0,204,0,19,95,0,95,0,0,76,70,0,0,2,0,93,0,204,0,0,0,0
4738,0,1,12,67,0,0,220,12,12,220,181,220,12,66,220,220,12,0,220,16,12,0,1,246,12,0,220,218,220,251,220,0,220,251,0,220,12,51,0,220,220,12,220,215,220,0,2,-1,0,0,200,0,19,60,0,35,0,6,76,70,0,0,2,0,59,1,200,0,0,0,0
1443,0,1,153,61,0,0,253,0,153,69,224,69,0,0,221,0,69,0,253,16,69,0,1,254,153,0,69,118,153,254,221,0,0,0,13,153,0,0,0,153,0,69,0,222,0,0,0,-1,0,0,204,0,19,81,0,16,0,0,0,71,0,0,0,0,93,0,204,2,0,0,0
1444,0,1,169,124,0,0,12,200,169,120,33,120,200,30,12,200,120,0,12,16,120,0,1,33,169,0,120,172,169,30,12,0,200,202,13,169,200,33,0,169,12,120,12,30,200,0,1,-1,0,0,204,0,19,79,0,8,0,0,0,71,0,0,0,0,92,0,204,2,0,0,0
1445,0,1,220,42,0,0,12,220,220,12,80,12,220,45,12,12,220,0,12,16,220,0,1,234,220,0,12,80,12,235,12,0,12,234,7,12,220,42,0,12,12,220,12,84,12,0,2,-1,0,0,200,0,19,93,0,93,0,0,0,71,0,0,0,0,98,0,200,0,0,0,0
1446,0,1,12,29,0,0,12,184,152,12,31,12,12,231,12,12,12,0,12,16,105,0,1,236,152,0,12,29,12,231,12,0,12,29,7,12,184,42,0,12,12,105,12,231,12,0,0,-1,0,0,202,0,19,66,0,29,0,0,76,72,0,1,2,0,99,0,202,0,0,0,0
1447,0,1,12,89,0,0,184,12,12,12,229,12,12,231,152,12,12,0,184,16,12,0,1,229,12,0,12,139,12,231,152,0,12,158,7,12,12,227,0,12,105,12,105,231,12,0,1,-1,0,0,202,0,19,82,0,11,0,0,76,72,0,1,0,0,95,1,200,0,0,0,0
1448,0,1,12,31,0,0,220,12,12,220,190,220,12,69,220,220,12,0,220,16,12,0,1,231,12,0,220,31,220,233,220,0,220,31,0,220,12,71,0,220,220,12,220,190,220,0,2,-1,0,0,202,0,19,69,0,16,0,0,76,72,0,1,2,0,95,1,202,0,0,0,0
