starrating,firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,facepsdlayer0,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,isrewardable,skinmakeup,trait1vweak,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,islicensed,teamid,trait1vequal,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,facepsdlayer1,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,trait1vstrong,accessorycolourcode2,facialhaircolorcode
2.5,Gustavo,,Costas,2190101,0,3,0,249512,0,631,0,0,263205,0,0,529,184,5511,138929,0,0,263176,75,0,2,0,249512,4,0,1,101085,4235272,4,1,0,0,1,52,0,0,0,4,5522,0,3,0,0,82,161151,528392,0,23
2.5,Guillermo,,Barros Schelotto,60101,0,3,0,142988,0,1067,0,0,223101,0,0,3518,171,5527,142647,0,0,263312,71,0,2,0,142988,3,0,1,101088,4235408,4,1,0,0,1,52,0,0,0,3,5503,0,3,0,0,88,161593,528528,0,3
2.5,,,,30301,0,0,243,79247,0,140,3,0,223101,0,0,525,180,5553,145139,0,0,262728,75,0,0,0,26543,4,0,0,101099,4211272,7,0,0,0,0,52,0,0,0,4,5713,2,1,0,0,82,161712,525384,0,0
3.0,,,,60101,0,23,266,271804,0,220,3,0,223101,0,0,57,178,5507,145139,0,0,131588,75,0,2,0,26541,3,0,0,101100,147972,6,0,0,0,0,52,0,0,0,3,5507,0,3,0,0,82,160669,263172,0,23
2.5,,,,60101,0,24,0,249560,0,21,3,0,223101,0,0,1554,173,5707,145139,0,0,263320,75,0,2,0,26537,4,0,0,101106,4251800,1,0,0,0,0,56,0,0,0,4,5566,0,4,0,0,89,160480,528536,0,3
3.5,,,,2150101,0,0,0,254301,0,655,1,0,232001,0,0,1505,175,5554,145139,0,0,131584,75,0,0,0,26540,5,0,0,101108,147968,1,1,0,0,0,52,0,0,0,5,5523,0,1,0,0,82,161333,263168,0,0
3.5,,,,2150101,0,9,287,249249,0,150,3,0,242101,0,0,2006,180,5506,145139,0,0,262672,75,0,1,0,26539,4,0,0,101110,4243984,1,0,0,0,0,60,0,0,0,4,5566,4,2,0,0,82,161111,525328,0,23
3.5,,,,1140101,0,24,243,249664,0,0,3,0,250101,0,0,4010,177,5557,145139,0,0,66116,75,0,2,0,26538,2,0,0,101112,115268,2,0,0,0,0,13,0,0,0,2,5522,4,2,0,0,81,161530,132164,0,8
4.0,,,,2310101,0,2,0,232303,0,208,3,0,250202,0,0,2014,181,5558,145139,0,0,262784,78,0,0,0,26539,1,0,0,105035,4227712,1,0,0,0,0,34,0,0,0,1,5517,4,1,0,0,83,160786,525440,0,1
3.0,Miguel Ángel,Míchel,Sánchez Muñoz,2190103,0,22,0,146777,0,160,3,0,244101,0,0,3509,174,5511,143556,0,0,131712,66,1,2,0,146777,4,0,1,110062,131712,4,0,0,0,0,45,0,0,0,4,5507,0,3,0,0,87,160245,263296,0,23
2.0,Francisco,Fran Justo,Rodríguez Justo,60101,0,0,287,272627,0,175,0,0,223101,0,0,1537,178,5509,148603,0,0,4195584,75,0,2,0,272627,4,0,1,110069,532736,9,0,0,0,1,45,0,0,0,4,5534,0,4,0,0,81,161698,528640,0,0
1.5,László,,Balint,2010000,0,9,287,256657,0,149,0,0,240201,0,0,58,179,5511,144802,0,0,263296,75,0,2,0,256657,1,0,1,110072,4202624,4,1,0,0,1,39,0,0,0,1,5507,0,1,0,0,82,161594,528512,0,23
1.0,Ianis,,Zicu,30301,0,6,0,78983,0,150,0,0,223101,0,0,2008,180,5509,146471,0,0,263552,75,0,0,0,78983,2,0,1,110075,4235648,9,1,0,0,1,39,0,0,0,2,5500,0,1,0,0,82,161670,528768,0,19
1.5,Liviu,,Ciobotariu,2190401,0,9,45,249918,0,65,0,0,250102,0,0,42,188,5509,141877,0,0,263232,75,0,2,0,249918,2,0,1,110078,4218944,3,0,0,0,1,39,0,0,0,2,5566,0,1,0,0,86,161670,528448,0,23
1.5,Michael,,O'Neill,2320101,4,24,0,250085,0,293,0,0,253101,0,0,3504,180,5529,141248,0,0,4195656,75,0,2,0,250085,1,0,1,110081,549192,3,0,0,0,1,35,0,0,0,1,5586,0,1,0,0,82,160761,528712,0,9
2.5,Julio,,Vaccari,240000,0,8,255,268489,0,102,0,0,242101,0,0,47,186,5510,145270,0,0,263444,75,0,2,0,268489,2,0,1,110093,4251924,3,0,0,0,1,52,0,0,0,2,5713,0,2,0,0,85,161315,528660,0,23
0.5,Robert,,Lechleiter,60101,0,6,287,77887,0,92,0,0,223101,0,0,40,177,5551,145262,0,0,4202560,75,0,2,0,77887,2,0,1,110176,528448,8,0,0,0,1,21,0,0,0,2,5565,0,2,0,0,82,161586,526400,0,6
2.0,Rafał,,Górak,1170501,0,9,0,72880,0,150,0,0,252102,0,0,2,183,5511,142612,0,0,270400,75,0,2,0,72880,3,0,1,110206,4214848,2,0,0,0,1,37,0,0,0,3,5725,0,3,0,0,82,159478,526400,0,9
0.5,,,,60101,0,5,0,71711,0,150,3,0,223101,0,0,7,178,5511,145139,0,0,270408,75,0,2,0,26539,2,0,0,110313,4214856,1,0,0,0,0,14,0,0,0,2,5551,4,2,0,0,82,161232,526408,0,19
2.0,,,,1360000,0,9,30,250168,0,646,3,0,232001,0,0,2520,169,5558,145139,0,0,270592,75,0,0,0,26543,2,0,0,110321,4247808,7,0,0,0,0,18,0,0,0,2,5566,2,6,0,0,87,160956,526592,0,9
3.5,,,,2150000,0,22,287,256828,0,686,1,0,250101,0,0,2508,191,5707,145139,0,0,4202496,75,0,2,0,26540,3,0,0,110329,544768,1,0,0,0,0,21,0,0,0,3,5707,0,1,0,0,85,161329,526336,0,0
4.0,Stefano,,Pioli,60101,0,24,30,250527,0,0,0,0,253101,0,0,2014,183,5511,139894,0,0,263432,75,0,2,0,250527,3,0,1,110374,4219144,9,1,0,0,1,27,0,0,0,3,5566,0,4,0,0,82,161709,528648,0,8
2.0,Mauricio,,Pellegrino,30301,0,9,287,10974,0,93,0,0,223101,0,0,1537,193,5520,142070,0,0,263176,84,1,0,0,10974,3,0,1,110395,4235272,3,0,0,0,0,52,0,0,0,3,5716,2,1,0,0,85,161174,528392,0,23
2.0,Cristian,,Fabbiani,1140401,0,21,248,70939,0,167,0,0,244101,0,0,4,189,5509,146421,0,0,4194840,75,0,2,0,70939,2,0,1,110396,557592,9,1,0,0,1,52,0,0,0,2,5569,0,2,0,0,86,161566,525336,0,21
2.0,Pedro,,Troglio,2150301,0,9,287,250277,0,3011,0,0,243101,0,0,3518,172,5506,139810,0,0,270664,75,0,2,0,250277,4,0,1,110404,4215112,5,0,0,0,1,52,0,0,0,4,5569,0,4,0,0,88,161635,526664,0,8
3.0,Miroslav,,Koubek,60202,0,22,246,277803,0,0,0,0,253101,0,1,4021,180,5511,134731,0,0,263232,75,0,2,0,277803,1,0,1,110468,4218944,6,0,0,300,1,12,0,0,0,1,5566,0,1,0,0,82,160941,528448,0,9
1.0,,,,2150301,0,19,40,73220,0,37,1,0,243101,0,0,30,187,5527,145139,0,0,4195334,75,0,2,0,26540,2,0,0,110500,532486,1,1,0,0,0,21,0,0,0,2,5510,0,2,0,0,86,161698,528390,0,19
0.5,Tobias,,Strobl,60101,0,6,254,278849,0,221,0,0,223101,0,0,1526,188,5520,147921,0,0,131712,75,0,2,0,278849,1,0,1,110501,131712,3,0,0,0,1,21,0,0,0,1,5718,0,1,0,0,84,161068,263296,0,6
3.0,,,,60101,0,2,287,249388,0,212,3,0,223101,0,0,4011,185,5511,145139,0,0,262656,75,0,2,0,26541,2,0,0,110502,4211200,6,1,0,0,0,21,0,0,0,2,5522,0,2,0,0,85,161401,525312,0,6
1.0,Dominik,,Glawogger,30301,0,6,259,78179,0,1071,0,0,223101,0,0,2019,178,5511,148824,0,0,263248,75,0,0,0,78179,2,0,1,110532,4218960,9,0,0,0,1,4,0,0,0,2,5508,0,1,0,0,81,161616,528464,0,6
3.0,Patrick,,Vieira,60101,0,0,287,262194,0,43,1,0,220101,0,0,1000,192,5555,143793,0,0,4195333,75,1,2,0,1419,9,0,1,110556,565253,9,0,0,0,0,18,0,0,0,7,5508,1,9,0,0,4,161475,528389,0,0
2.5,Ariel,,Holan,2150101,0,9,0,249021,0,114,0,0,250101,0,0,1547,178,5520,138032,0,0,263304,75,0,0,0,249021,3,0,1,110580,4251784,3,0,0,0,1,52,0,0,0,3,5566,0,1,0,0,82,161466,528520,0,23
1.0,,,,2320401,0,5,259,73221,0,61,3,0,232001,0,0,2016,187,5727,145139,0,0,262672,75,0,2,0,26539,3,0,0,110588,4227600,1,0,0,0,0,21,0,0,0,3,5729,4,4,0,0,85,160967,525328,0,5
2.5,,,,2190000,0,22,249,105292,0,675,4,0,232001,0,0,1003,180,5510,145139,0,0,132164,79,0,0,0,26545,8,0,0,110636,155716,9,1,0,0,0,21,0,0,0,8,5510,1,6,0,0,82,160459,266308,0,22
0.5,Marian,,Wilhelm,30301,0,18,254,79240,0,114,0,0,223101,0,0,3516,185,5511,148264,0,0,139264,75,0,0,0,79240,2,0,1,110645,167936,8,0,0,0,1,21,0,0,0,2,5510,0,1,0,0,85,161693,264192,0,26
0.5,Samir,,Ferchichi,30301,0,0,0,79021,0,3011,0,0,223101,0,0,530,182,5527,147054,0,0,4202560,75,0,0,0,79021,4,0,1,110678,544832,3,0,0,0,1,21,0,0,0,4,5526,0,1,0,0,82,160684,526400,0,0
0.5,Stefan,,Kleineheismann,30301,0,9,252,79056,0,646,0,0,223101,0,0,3513,186,5506,148040,0,0,131584,75,0,0,0,79056,2,0,1,110685,131584,3,0,0,0,1,21,0,0,0,2,5510,0,1,0,0,85,161698,263168,0,23
2.5,,,,30301,0,0,0,63015,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,139264,75,0,0,0,26537,2,0,0,110697,151552,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,264192,0,0
1.5,Jon,Jon Ansotegi,Ansotegi Gorostola,30301,0,3,0,79672,0,67,0,0,223101,0,0,25,192,5510,146004,0,0,263168,75,0,0,0,79672,1,0,1,110711,4202496,9,0,0,0,1,45,0,0,0,1,5569,0,1,0,0,85,161698,528384,0,0
2.0,Mitja,,Mörec,30301,0,23,0,79406,0,243,0,0,223101,0,0,40,187,5555,146227,0,0,263232,75,0,0,0,79406,4,0,1,110720,4218944,9,0,0,0,1,44,0,0,0,4,5722,0,1,0,0,85,161704,528448,0,3
2.0,Frederik,,Vanderbiest,30301,0,4,0,249437,0,0,0,0,223101,0,0,3508,180,5525,144267,0,0,4194946,75,0,0,0,249437,1,0,1,110724,541314,9,1,0,0,1,7,0,0,0,1,5523,0,1,0,0,83,161607,525442,0,4
3.0,Alberto,,Gilardino,1360000,0,23,243,272679,0,641,0,0,242101,0,0,2517,184,5555,145996,0,0,263296,75,0,2,0,272679,4,0,1,110738,4219008,3,0,0,0,1,27,0,0,0,4,5522,0,4,0,0,82,161698,528512,0,23
1.5,Davide,,Dionigi,60101,0,9,289,257086,0,167,0,0,223101,0,0,1501,180,5555,142898,0,0,4195392,75,0,2,0,257086,2,0,1,110740,532544,3,0,0,0,1,27,0,0,0,2,5569,0,2,0,0,83,161606,528448,0,9
2.5,Adrian,,Siemieniec,40000,0,3,287,275035,0,150,0,0,232001,0,0,57,180,5511,149475,0,0,262658,75,0,2,0,275035,2,0,1,110745,4211202,3,0,0,0,1,37,0,0,0,2,5566,0,2,0,0,83,160879,525314,0,0
2.0,Robert,,Kolendowicz,240000,0,23,259,74428,0,632,0,0,242101,0,0,2,175,5511,145349,0,0,262800,75,0,2,0,74428,2,0,1,110746,4194960,9,0,0,0,1,37,0,0,0,2,5566,0,2,0,0,82,161378,525456,0,23
3.0,Luka,,Elsner,2150101,0,23,243,251153,0,671,0,0,232001,0,0,1512,177,5531,146024,0,0,263238,75,0,0,0,251153,3,0,1,110747,4218950,3,0,0,0,1,44,0,0,0,3,5569,0,1,0,0,81,161670,528454,0,9
1.5,Leszek,,Ojrzyński,60101,0,19,287,249911,0,681,0,0,223101,0,0,4012,184,5560,142309,0,0,263248,75,0,2,0,249911,2,0,1,110749,4235344,1,1,0,0,1,37,0,0,0,2,5510,0,2,0,0,82,161588,528464,0,5
0.5,Adrian,,Mihalcea,1140000,0,23,243,256416,0,284,0,0,242101,0,0,3513,180,5509,143763,0,0,263186,75,0,3,0,256416,3,0,1,110750,4235282,2,0,0,0,1,39,0,0,0,3,5566,0,3,0,0,82,161672,528402,0,9
2.0,Ovidiu,,Sabău,2010000,0,8,0,272995,0,150,0,0,243101,0,1,1512,176,5511,140739,0,0,270336,75,0,2,0,272995,2,0,1,110751,4214784,8,0,0,300,1,39,0,0,0,2,5575,0,1,0,0,82,161021,526336,0,23
1.5,Leo,,Grozavu,60201,0,9,246,254286,0,0,0,0,232001,0,1,4006,186,5557,140562,0,0,263424,75,0,6,0,254286,1,0,1,110752,4235520,2,1,0,300,1,39,0,0,0,1,5718,0,2,0,0,85,161533,528640,0,2
2.5,Didier,,Tholot,60401,0,23,0,249248,0,693,0,0,252102,0,0,58,172,5527,139328,0,0,4195349,75,0,3,0,249248,3,0,1,110770,548885,9,1,0,0,1,18,0,0,0,3,5522,0,3,0,0,88,160967,528405,0,3
2.5,İsmet,,Taşdemir,2150301,0,8,248,74173,0,165,0,0,241101,0,0,2503,180,5707,142889,0,0,270400,75,0,6,0,74173,5,0,1,110776,4214848,9,0,0,0,1,48,0,0,0,5,5567,0,5,0,0,82,161692,526400,0,22
2.5,Veljko,,Paunović,2150301,0,23,38,250645,0,234,0,0,243101,0,0,41,184,5564,144217,0,0,262656,75,0,2,0,250645,4,0,1,110827,4211200,4,1,0,0,1,51,0,0,0,4,5506,0,4,0,0,82,161601,525312,0,22
2.5,Juan José,Pacheta,Rojo Martín,60201,6,23,287,249805,0,58,0,0,252102,0,0,58,184,5509,140779,0,0,270672,75,0,6,0,249805,2,0,1,110832,4198736,3,1,0,0,1,45,0,0,0,2,5534,0,1,0,0,81,161650,526672,0,23
2.0,Guilló Barcelo,Sergio Guilló,Sergi,30301,0,0,246,79511,0,65,0,0,223101,0,0,50,180,5513,149240,0,0,270594,75,0,0,0,79511,1,0,1,110839,4215042,9,0,0,0,1,45,0,0,0,1,5534,0,1,0,0,82,161680,526594,0,0
1.0,,,,1130101,0,8,287,269824,0,284,3,0,232001,0,0,3516,174,5557,145139,0,0,262792,75,0,0,0,26539,3,0,0,110890,4194952,1,0,0,0,0,14,0,0,0,3,5715,4,1,0,0,89,161419,525448,0,23
2.0,Alberto,,Aquilani,2290101,0,0,243,276254,0,93,0,0,240201,0,0,3518,186,5511,146729,0,0,262656,75,0,2,0,276254,2,0,1,110908,4227584,9,0,0,0,1,27,0,0,0,2,5510,0,1,0,0,85,161698,525312,0,0
1.0,,,,30301,0,20,251,79104,0,165,3,0,223101,0,0,2500,181,5555,145139,0,0,263233,75,0,0,0,26541,2,0,0,110912,4218945,6,0,0,0,0,27,0,0,0,2,5513,0,1,0,0,82,161333,528449,0,3
2.0,Michele,,Mignani,2120201,0,3,287,113185,0,195,0,0,250101,0,0,34,181,5509,142278,0,0,4195584,68,0,2,0,113185,2,0,1,110915,549120,4,0,0,0,1,27,0,0,0,2,5713,0,1,0,0,82,161333,528640,0,5
1.5,Daniel,,Oldrá,60201,0,8,28,275302,0,0,0,0,250101,0,0,1502,183,5511,140405,0,0,262656,75,0,2,0,275302,2,0,1,110953,4211200,2,0,0,0,1,52,0,0,0,2,5566,0,2,0,0,82,161627,525312,0,8
3.5,,,,2180101,0,6,0,249910,0,653,3,0,253101,0,0,4004,181,5504,145139,0,0,270464,75,0,6,0,26539,3,0,0,110955,4247680,1,1,0,0,0,40,0,0,0,3,5515,4,4,0,0,83,161146,526464,0,6
2.0,,,,60101,0,9,289,249385,0,681,3,0,223101,0,0,42,180,5520,145139,0,0,131728,75,0,2,0,26544,4,0,0,110968,148112,9,0,0,0,0,52,0,0,0,4,5506,4,4,0,0,82,160862,263312,0,9
3.5,,,,60101,0,0,287,249180,0,59,3,0,223101,0,0,48,174,5541,145139,0,0,262658,75,0,2,0,26541,4,0,0,110975,4211202,6,0,0,0,0,52,0,0,0,4,5722,0,4,0,0,88,161383,525314,0,23
2.0,,,,60101,0,8,28,250101,0,57,1,0,223101,0,0,1502,176,5535,145139,0,0,263240,75,0,2,0,26540,2,0,0,110977,4251720,1,0,0,0,0,55,0,0,0,2,5534,0,2,0,0,82,161151,528456,0,8
3.5,,,,2150101,0,22,287,156367,0,681,3,0,242101,0,0,59,185,5511,145139,0,0,131968,80,0,5,0,26543,5,0,0,110980,164736,7,0,0,0,0,52,0,0,0,5,5510,2,2,0,0,85,160706,263552,0,0
3.0,,,,2090101,0,3,0,249607,0,193,1,0,232001,0,0,39,186,5509,145139,0,0,263296,75,0,0,0,26540,3,0,0,110981,4202624,1,1,0,0,0,45,0,0,0,3,5566,0,1,0,0,85,161272,528512,0,3
3.5,,,,60101,0,8,0,250587,0,208,3,0,223101,0,0,2014,188,5513,145139,0,0,131712,75,0,2,0,26537,3,0,0,110986,148096,1,0,0,0,0,54,0,0,0,3,5513,0,3,0,0,85,161232,263296,0,23
1.5,,,,60101,0,18,243,73321,0,636,3,0,223101,0,0,1550,188,5509,145139,0,0,270592,75,0,2,0,26541,3,0,0,110989,4215040,6,0,0,0,0,61,0,0,0,3,5566,0,3,0,0,86,161333,526592,0,12
2.5,,,,60101,0,6,244,75599,0,243,3,0,223101,0,0,3515,184,5510,145139,0,0,270592,75,0,2,0,26543,3,0,0,110990,4215040,7,0,0,0,0,61,0,0,0,3,5510,2,3,0,0,82,161455,526592,0,9
2.0,,,,60101,0,0,40,259890,0,24,3,0,223101,0,0,1532,177,5510,145139,0,0,4202752,75,0,2,0,26543,4,0,0,110991,545024,7,0,0,0,0,61,0,0,0,4,5552,2,4,0,0,83,161667,526592,0,0
2.0,,,,2290101,0,0,243,266472,0,65,3,0,232001,0,0,1516,181,5717,145139,0,0,270336,75,0,0,0,26543,4,0,0,111006,4214784,7,0,0,0,0,58,0,0,0,4,5717,2,1,0,0,82,161654,526336,0,0
2.5,,,,60101,0,0,16,76024,0,681,3,0,223101,0,0,1500,174,5511,145139,0,0,4195392,75,0,2,0,26543,5,0,0,111008,548928,7,0,0,0,0,58,0,0,0,5,5522,2,5,0,0,88,161460,528448,0,0
3.0,,,,60101,0,24,0,250162,0,44,3,0,223101,0,0,2003,177,5509,145139,0,0,270608,75,0,2,0,26547,5,0,0,111010,4215056,3,0,0,0,0,52,0,0,0,5,5507,3,5,0,0,82,161151,526608,0,23
2.5,,,,240101,0,6,28,265737,0,69,1,0,232001,0,0,16,175,5511,145139,0,0,270656,75,0,0,0,26540,3,0,0,111011,4215104,1,1,0,0,0,52,0,0,0,3,5510,0,1,0,0,83,160786,526656,0,23
3.0,,,,60101,0,0,0,273695,0,189,3,0,223101,0,0,34,168,5510,145139,0,0,263056,75,0,2,0,26541,3,0,0,111013,4227984,6,0,0,0,0,52,0,0,0,3,5569,0,3,0,0,87,161319,525712,0,0
3.5,,,,60101,0,8,287,249724,0,230,3,0,223101,0,0,24,185,5505,145139,0,0,132176,75,0,2,0,26537,3,0,0,111014,172112,1,1,0,0,0,60,0,0,0,3,5523,0,3,0,0,85,161626,266320,0,8
2.0,Nicolás,,Diez,30301,0,23,287,76630,0,234,0,0,223101,0,0,2031,173,5510,144024,0,0,263169,75,0,0,0,76630,4,0,1,111019,4235265,3,0,0,0,1,52,0,0,0,4,5569,0,1,0,0,88,161517,528385,0,22
1.0,Alfredo,,Berti,2150000,0,3,253,248959,0,69,0,0,250101,0,0,4001,175,5527,142070,0,0,262720,75,0,2,0,248959,3,0,1,111020,4194880,9,0,0,0,1,52,0,0,0,3,5551,0,2,0,0,83,161390,525376,0,3
2.0,Ricardo,,Zielinski,2320101,0,6,246,250378,0,59,0,0,250202,0,0,48,180,5509,137696,0,0,4202817,75,0,2,0,250378,3,0,1,111022,545089,3,0,0,0,1,52,0,0,0,3,5506,0,4,0,0,82,161558,526657,0,6
2.5,,,,30301,0,0,0,63016,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,262912,75,0,0,0,26537,2,0,0,111052,4227840,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,525568,0,0
2.0,,,,40101,0,9,287,15947,0,117,3,0,232001,0,0,1502,176,5511,145139,0,0,131714,77,0,0,0,26543,5,0,0,111065,148098,7,0,0,0,0,95,0,0,0,5,5524,2,3,0,0,82,160294,263298,0,0
2.5,Dawid,,Szwarga,60101,0,3,0,277429,0,0,0,0,223101,0,0,5,194,5555,149012,0,0,263232,75,0,2,0,277429,2,0,1,111082,4202560,3,0,0,0,1,37,0,0,0,2,5551,0,2,0,0,84,161495,528448,0,3
2.5,Jacek,,Zieliński,2150301,0,9,0,249617,0,642,0,0,250101,0,0,2518,182,5558,138221,0,0,270656,75,0,2,0,249617,3,0,1,111083,4247872,1,1,0,0,1,37,0,0,0,3,5520,0,3,0,0,82,161370,526656,0,0
1.0,Max,,Mölder,30301,0,12,44,79283,0,0,0,0,223101,0,1,18,173,5506,146859,0,0,263168,75,0,0,0,79283,1,0,1,111086,4218880,9,1,0,300,1,46,0,0,0,1,5566,0,1,0,0,88,161698,528384,0,12
1.5,João Alexandre,João Henriques,Nunes Henriques,2150101,0,9,251,249685,0,150,0,0,242101,0,0,3512,180,5557,142462,0,0,270336,75,0,2,0,249685,2,0,1,111088,4247552,9,0,0,0,1,38,0,0,0,2,5718,0,2,0,0,83,161524,526336,0,8
1.5,John,,Carver,2150301,0,9,287,249696,0,208,0,0,263205,0,0,4006,180,5506,139617,0,0,262720,75,0,2,0,249696,3,0,1,111091,4211264,2,0,0,0,1,14,0,0,0,3,5506,0,3,0,0,83,161485,525376,0,23
2.0,Mateusz,,Stolarski,2310000,0,5,0,72881,0,114,0,0,232101,0,0,57,175,5527,149829,0,0,270400,75,0,2,0,72881,1,0,1,111097,4214848,6,0,0,0,1,37,0,0,0,1,5566,0,1,0,0,81,161228,526400,0,5
4.0,Walid,,Regragui,2290000,0,0,243,271647,0,0,0,0,250101,0,0,25,178,5511,143519,0,0,263168,75,0,2,0,271647,2,0,1,111111,4202496,3,0,0,0,1,129,0,0,0,2,5566,0,1,0,0,82,160663,528384,0,0
3.0,Marcel,,Licka,30301,0,5,0,79418,0,41,0,0,223101,0,0,4005,174,5511,144182,0,0,270352,75,0,0,0,79418,2,0,1,111117,4247568,1,0,0,0,1,12,0,0,0,2,5565,0,1,0,0,89,161698,526352,0,2
3.0,,,,60101,0,0,0,71667,0,77,1,0,223101,0,0,69,173,5511,145139,0,0,263306,75,0,2,0,26540,2,0,0,111138,4202634,1,0,0,0,0,50,0,0,0,2,5565,0,2,0,0,88,161203,528522,0,0
0.5,,,,30301,0,0,287,78249,0,0,3,0,223101,0,0,1526,179,5539,145139,0,0,4195656,75,0,0,0,26538,2,0,0,111139,581960,2,0,0,0,0,27,0,0,0,2,5500,4,1,0,0,82,161599,528712,0,0
2.5,,,,60000,0,5,287,249,0,24,1,0,232001,0,0,4008,180,5558,145139,0,0,4195160,76,0,0,0,26540,3,0,0,111140,557912,1,0,0,0,0,14,0,0,0,3,5520,0,3,0,0,82,160073,525656,0,3
3.0,,,,2120101,0,24,0,249070,0,72,3,0,232001,0,0,2016,180,5541,145139,0,0,131656,75,0,0,0,26539,2,0,0,111144,148040,1,0,0,0,0,95,0,0,0,2,5517,4,1,0,0,82,158436,263240,0,8
2.5,,,,30301,0,0,0,63017,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,263168,75,0,0,0,26537,2,0,0,111205,4202496,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,528384,0,0
3.5,,,,2150101,0,9,243,249423,0,92,1,0,232001,0,0,2009,190,5527,145139,0,0,270486,75,0,0,0,26540,2,0,0,111235,4247702,1,0,0,0,0,21,0,0,0,2,5712,0,4,0,0,86,155201,526486,0,8
1.5,Sabrina,,Wittmann,60301,0,3,0,72196,0,500,0,0,133001,0,0,9531,168,5511,149297,0,0,139265,75,0,2,1,72196,2,0,1,111239,135169,8,0,0,0,1,21,0,0,0,2,5704,0,1,0,0,88,161273,264193,0,0
2.0,,,,60101,0,6,251,72346,0,245,3,0,223101,0,0,1521,189,5511,145139,0,0,4195332,75,0,2,0,26543,2,0,0,111273,532484,7,0,0,0,0,18,0,0,0,2,5725,2,2,0,0,85,161306,528388,0,6
2.5,,,,30301,0,0,0,63018,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,4195072,75,0,0,0,26537,2,0,0,111276,525056,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,525568,0,0
3.0,,,,60101,0,9,0,259768,0,185,3,0,223101,0,0,50,175,5509,145139,0,0,139264,75,0,2,0,26543,4,0,0,111325,151552,7,0,0,0,0,60,0,0,0,4,5508,2,4,0,0,82,161613,264192,0,0
2.5,,,,60101,0,6,0,272856,0,92,1,0,223101,0,0,1515,183,5553,145139,0,0,263424,75,0,2,0,26540,2,0,0,111328,4235520,1,0,0,0,0,52,0,0,0,2,5522,0,2,0,0,82,161332,528640,0,0
2.0,,,,60101,0,23,0,279778,0,655,1,0,223101,0,0,2014,180,5716,145139,0,0,263232,75,0,2,0,26540,4,0,0,111329,4218944,1,0,0,0,0,52,0,0,0,4,5716,0,4,0,0,81,161671,528448,0,24
2.5,,,,1140401,6,9,246,279779,0,184,1,0,242201,0,0,2512,183,5718,145139,0,0,270608,75,0,2,0,26540,4,0,0,111334,4247824,1,0,0,0,0,52,0,0,0,4,5713,0,4,0,0,82,161151,526608,0,23
3.0,Shota,,Arveladze,60101,0,23,287,7858,0,93,0,0,223101,0,0,2017,182,5529,142576,0,0,131842,73,0,2,0,7858,4,0,1,111339,148226,9,1,0,0,1,20,0,0,0,4,5520,0,4,0,0,82,161692,263426,0,23
1.0,Airton,,Andrioli,30301,0,24,0,79177,0,72,0,0,223101,0,0,16,170,5507,139654,0,0,262674,75,0,0,0,79177,3,0,1,111393,4211218,3,0,0,0,1,54,0,0,0,3,5713,0,1,0,0,87,161662,525330,0,9
1.0,Michael,,Valkanis,2080000,0,3,289,181489,0,92,0,0,250101,0,0,49,181,5511,143123,0,0,270464,79,0,2,0,181489,2,0,1,111395,4198528,9,1,0,0,1,195,0,0,0,2,5513,0,3,0,0,82,161643,526464,0,23
1.0,Mark,,Jackson,60201,0,8,251,272778,0,693,0,0,242101,0,0,4004,182,5527,144257,0,0,263184,75,0,2,0,272778,2,0,1,111396,4202512,2,1,0,0,1,14,0,0,0,2,5520,0,2,0,0,82,161055,528400,0,8
1.0,Arthur,,Diles,70000,0,3,255,76092,0,114,0,0,242201,0,0,2016,175,5535,145922,0,0,263256,75,0,1,0,76092,2,0,1,111397,4235352,2,0,0,0,1,195,0,0,0,2,5500,0,2,0,0,82,161547,528472,0,3
0.5,Mark,,Milligan,30301,0,21,259,78428,0,189,0,0,223101,0,0,0,178,5510,147122,0,0,270337,75,0,0,0,78428,3,0,1,111398,4231169,3,0,0,0,1,195,0,0,0,3,5522,0,1,0,0,82,161642,526337,0,21
0.5,David,,Zdrilic,60201,0,9,255,74219,0,65,0,0,234101,0,0,33,182,5510,142991,0,0,263424,75,0,2,0,74219,1,0,1,111399,4202752,4,0,0,0,1,195,0,0,0,1,5567,0,1,0,0,82,161333,528640,0,23
